"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Regional School District 07","=""2070012""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""",10,"N",159,159,100.0,158,"*","*","*","*",36,22.8,45,28.5,66,41.8,111,70.3,285
"Regional School District 07","=""2070012""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""",08,"F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""",08,"N",261,261,100.0,261,10,3.8,12,4.6,42,16.1,146,55.9,51,19.5,197,75.5,268
"Regional School District 08","=""2080012""",08,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""",10,"N",259,254,98.1,254,"*","*","*","*",67,26.4,84,33.1,93,36.6,177,69.7,284
"Regional School District 08","=""2080012""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""",10,"N",232,222,95.7,220,0,0.0,"*","*","*","*",52,23.6,120,54.5,172,78.2,298
"Regional School District 09","=""2090012""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""",05,"N",172,171,99.4,171,"*","*","*","*",28,16.4,104,60.8,26,15.2,130,76.0,266
"Regional School District 10","=""2100012""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""",08,"N",161,158,98.1,157,"*","*","*","*",23,14.6,93,59.2,29,18.5,122,77.7,268
"Regional School District 10","=""2100012""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""",10,"N",187,187,100.0,187,"*","*","*","*",38,20.3,47,25.1,88,47.1,135,72.2,288
"Regional School District 10","=""2100012""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""",08,"N",32,32,100.0,32,"*","*","*","*","*","*",20,62.5,"*","*","*","*",252
"Regional School District 11","=""2110012""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""",10,"F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""",10,"N",20,20,100.0,20,0,0.0,"*","*","*","*","*","*","*","*","*","*",274
"Regional School District 12","=""2120012""",05,"F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""",05,"N",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*",273
"Regional School District 12","=""2120012""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""",08,"N",56,56,100.0,56,"*","*",0,0.0,"*","*",29,51.8,21,37.5,50,89.3,287
"Regional School District 12","=""2120012""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""",10,"N",52,52,100.0,52,"*","*","*","*",7,13.5,16,30.8,23,44.2,39,75.0,288
"Regional School District 12","=""2120012""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""",05,"N",127,126,99.2,126,"*","*","*","*",18,14.3,62,49.2,40,31.7,102,81.0,278
"Regional School District 13","=""2130012""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""",08,"N",142,141,99.3,141,"*","*","*","*",16,11.3,73,51.8,43,30.5,116,82.3,280
"Regional School District 13","=""2130012""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""",10,"N",114,112,98.2,112,"*","*","*","*",20,17.9,31,27.7,56,50.0,87,77.7,299
"Regional School District 13","=""2130012""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""",05,"F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""",05,"N",116,116,100.0,116,"*","*","*","*",17,14.7,57,49.1,32,27.6,89,76.7,274
"Regional School District 14","=""2140012""",05,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""",08,"N",85,84,98.8,84,"*","*","*","*",12,14.3,51,60.7,17,20.2,68,81.0,271
"Regional School District 14","=""2140012""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""",10,"F",22,22,100.0,22,0,0.0,"*","*","*","*","*","*","*","*","*","*",243
"Regional School District 14","=""2140012""",10,"N",163,162,99.4,162,"*","*","*","*",47,29.0,45,27.8,59,36.4,104,64.2,280
"Regional School District 14","=""2140012""",10,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""",05,"F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""",05,"N",265,265,100.0,265,"*","*","*","*",23,8.7,140,52.8,94,35.5,234,88.3,287
"Regional School District 15","=""2150012""",05,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""",08,"N",328,326,99.4,326,6,1.8,9,2.8,42,12.9,178,54.6,91,27.9,269,82.5,279
"Regional School District 15","=""2150012""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""",10,"N",269,260,96.7,260,"*","*","*","*",40,15.4,82,31.5,129,49.6,211,81.2,295
"Regional School District 15","=""2150012""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""",05,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""",05,"N",143,140,97.9,140,"*","*","*","*",30,21.4,61,43.6,38,27.1,99,70.7,271
"Regional School District 16","=""2160012""",05,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Regional School District 16","=""2160012""",08,"N",168,165,98.2,165,"*","*",9,5.5,25,15.2,97,58.8,"*","*","*","*",265
"Regional School District 16","=""2160012""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""",10,"F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""",10,"N",147,147,100.0,147,12,8.2,11,7.5,54,36.7,33,22.4,37,25.2,70,47.6,262
"Regional School District 16","=""2160012""",10,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""",05,"N",173,171,98.8,171,"*","*","*","*",23,13.5,77,45.0,63,36.8,140,81.9,287
"Regional School District 17","=""2170012""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""",08,"N",176,173,98.3,173,7,4.0,9,5.2,18,10.4,82,47.4,57,32.9,139,80.3,278
"Regional School District 17","=""2170012""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""",10,"F",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""",10,"N",139,137,98.6,137,"*","*","*","*",33,24.1,36,26.3,62,45.3,98,71.5,292
"Regional School District 17","=""2170012""",10,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""",05,"N",95,95,100.0,95,0,0.0,"*","*","*","*",50,52.6,33,34.7,83,87.4,286
"Regional School District 18","=""2180012""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""",08,"N",125,125,100.0,125,0,0.0,"*","*","*","*",60,48.0,46,36.8,106,84.8,285
"Regional School District 18","=""2180012""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""",10,"F",8,8,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""",10,"N",110,110,100.0,110,"*","*","*","*","*","*","*","*","*","*","*","*",284
"Regional School District 19","=""2190012""",10,"F",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*","*","*",249
"Regional School District 19","=""2190012""",10,"N",249,246,98.8,246,8,3.3,17,6.9,67,27.2,59,24.0,95,38.6,154,62.6,281
"Regional School District 19","=""2190012""",10,"R",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""",05,"N",403,403,100.0,403,"*","*","*","*",34,8.4,172,42.7,180,44.7,352,87.3,293
"Ridgefield School District","=""1180011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""",08,"N",403,402,99.8,402,9,2.2,7,1.7,30,7.5,201,50.0,155,38.6,356,88.6,286
"Ridgefield School District","=""1180011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""",10,"N",420,397,94.5,397,0,0.0,10,2.5,64,16.1,96,24.2,227,57.2,323,81.4,300
"Ridgefield School District","=""1180011""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""",05,"N",158,157,99.4,157,"*","*","*","*",22,14.0,68,43.3,64,40.8,132,84.1,287
"Rocky Hill School District","=""1190011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""",08,"F",32,32,100.0,32,6,18.8,"*","*","*","*","*","*","*","*","*","*",255
"Rocky Hill School District","=""1190011""",08,"N",156,155,99.4,155,"*","*","*","*",16,10.3,70,45.2,57,36.8,127,81.9,283
"Rocky Hill School District","=""1190011""",08,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""",10,"F",26,26,100.0,26,7,26.9,"*","*","*","*","*","*","*","*","*","*",230
"Rocky Hill School District","=""1190011""",10,"N",143,141,98.6,141,"*","*","*","*",42,29.8,29,20.6,63,44.7,92,65.2,288
"Rocky Hill School District","=""1190011""",10,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""",05,"F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""",05,"N",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*","*","*",292
"Salem School District","=""1210011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""",05,"N",23,23,100.0,23,0,0.0,"*","*","*","*",13,56.5,"*","*","*","*",277
"Salisbury School District","=""1220011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""",08,"N","*","*","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*"
"Scotland School District","=""1230011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""",05,"F",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*","*","*",235
"Seymour School District","=""1240011""",05,"N",124,124,100.0,124,"*","*","*","*",27,21.8,59,47.6,27,21.8,86,69.4,269
"Seymour School District","=""1240011""",05,"R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""",08,"F",38,38,100.0,38,11,28.9,"*","*","*","*","*","*","*","*","*","*",233
"Seymour School District","=""1240011""",08,"N",137,136,99.3,136,"*","*","*","*",25,18.4,67,49.3,19,14.0,86,63.2,260
"Seymour School District","=""1240011""",08,"R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""",10,"F",21,20,95.2,20,"*","*","*","*","*","*","*","*","*","*","*","*",231
"Seymour School District","=""1240011""",10,"N",122,120,98.4,120,9,7.5,11,9.2,42,35.0,31,25.8,27,22.5,58,48.3,259
"Seymour School District","=""1240011""",10,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",05,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",08,"N",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""",05,"F",69,69,100.0,69,6,8.7,11,15.9,"*","*",28,40.6,"*","*","*","*",241
"Shelton School District","=""1260011""",05,"N",279,278,99.6,278,8,2.9,18,6.5,31,11.2,125,45.0,96,34.5,221,79.5,280
"Shelton School District","=""1260011""",05,"R",21,21,100.0,21,0,0.0,0,0.0,"*","*",10,47.6,"*","*","*","*",290
"Shelton School District","=""1260011""",08,"F",73,73,100.0,73,"*","*","*","*","*","*",33,45.2,"*","*","*","*",248
"Shelton School District","=""1260011""",08,"N",353,351,99.4,351,18,5.1,19,5.4,46,13.1,169,48.1,99,28.2,268,76.4,273
"Shelton School District","=""1260011""",08,"R",28,27,96.4,27,"*","*","*","*","*","*",15,55.6,"*","*","*","*",269
"Shelton School District","=""1260011""",10,"F",58,56,96.6,55,"*","*","*","*",19,34.5,12,21.8,"*","*","*","*",251
"Shelton School District","=""1260011""",10,"N",268,263,98.1,263,11,4.2,17,6.5,77,29.3,85,32.3,73,27.8,158,60.1,271
"Shelton School District","=""1260011""",10,"R",26,23,88.5,23,"*","*","*","*",8,34.8,6,26.1,"*","*","*","*",263
"Sherman School District","=""1270011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""",08,"N",37,37,100.0,37,"*","*","*","*","*","*",24,64.9,7,18.9,31,83.8,269
"Sherman School District","=""1270011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",05,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",08,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""",05,"N",270,267,98.9,267,"*","*","*","*",18,6.7,131,49.1,111,41.6,242,90.6,296
"Simsbury School District","=""1280011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""",08,"F",27,27,100.0,27,"*","*",0,0.0,"*","*","*","*","*","*","*","*",253
"Simsbury School District","=""1280011""",08,"N",326,323,99.1,323,"*","*","*","*",23,7.1,153,47.4,127,39.3,280,86.7,284
"Simsbury School District","=""1280011""",08,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""",10,"F",24,23,95.8,23,0,0.0,"*","*","*","*","*","*","*","*","*","*",291
"Simsbury School District","=""1280011""",10,"N",301,300,99.7,299,"*","*","*","*",32,10.7,57,19.1,200,66.9,257,86.0,310
"Simsbury School District","=""1280011""",10,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""",05,"N",93,93,100.0,93,0,0.0,"*","*","*","*",40,43.0,43,46.2,83,89.2,294
"Somers School District","=""1290011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""",08,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""",08,"N",105,104,99.0,104,"*","*","*","*","*","*","*","*","*","*","*","*",271
"Somers School District","=""1290011""",10,"F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""",10,"N",116,114,98.3,114,"*","*","*","*","*","*","*","*","*","*","*","*",287
"South Windsor School District","=""1320011""",05,"F",36,36,100.0,36,"*","*",6,16.7,"*","*","*","*","*","*","*","*",255
"South Windsor School District","=""1320011""",05,"N",274,270,98.5,270,"*","*","*","*",32,11.9,132,48.9,96,35.6,228,84.4,285
"South Windsor School District","=""1320011""",05,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""",08,"F",31,30,96.8,30,"*","*","*","*","*","*","*","*","*","*","*","*",240
"South Windsor School District","=""1320011""",08,"N",300,300,100.0,300,"*","*","*","*",26,8.7,150,50.0,105,35.0,255,85.0,283
"South Windsor School District","=""1320011""",08,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""",10,"F",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*","*","*",247
"South Windsor School District","=""1320011""",10,"N",296,291,98.3,291,"*","*","*","*",44,15.1,60,20.6,178,61.2,238,81.8,308
"South Windsor School District","=""1320011""",10,"R",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""",05,"F",63,63,100.0,63,"*","*","*","*",16,25.4,22,34.9,11,17.5,33,52.4,249
"Southington School District","=""1310011""",05,"N",459,455,99.1,455,"*","*","*","*",50,11.0,251,55.2,120,26.4,371,81.5,277
"Southington School District","=""1310011""",05,"R",30,30,100.0,30,"*","*","*","*",6,20.0,10,33.3,9,30.0,19,63.3,265
"Southington School District","=""1310011""",08,"F",62,61,98.4,61,"*","*","*","*","*","*","*","*","*","*","*","*",251
"Southington School District","=""1310011""",08,"N",481,479,99.6,479,28,5.8,26,5.4,68,14.2,283,59.1,74,15.4,357,74.5,264
"Southington School District","=""1310011""",08,"R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""",10,"F",60,58,96.7,57,"*","*","*","*","*","*","*","*","*","*","*","*",253
"Southington School District","=""1310011""",10,"N",462,452,97.8,452,10,2.2,25,5.5,106,23.5,107,23.7,204,45.1,311,68.8,287
"Southington School District","=""1310011""",10,"R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""",05,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""",08,"F","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""",08,"N",21,21,100.0,21,0,0.0,0,0.0,"*","*",14,66.7,"*","*","*","*",274
"Sprague School District","=""1330011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""",05,"F",27,27,100.0,27,"*","*","*","*","*","*","*","*",0,0.0,"*","*",242
"Stafford School District","=""1340011""",05,"N",75,75,100.0,75,0,0.0,"*","*",17,22.7,43,57.3,"*","*","*","*",264
"Stafford School District","=""1340011""",05,"R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""",08,"F",29,29,100.0,29,"*","*",0,0.0,"*","*","*","*","*","*","*","*",260
"Stafford School District","=""1340011""",08,"N",73,73,100.0,73,0,0.0,"*","*","*","*",34,46.6,23,31.5,57,78.1,279
"Stafford School District","=""1340011""",08,"R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""",10,"F",20,15,75.0,15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""",10,"N",68,68,100.0,68,"*","*","*","*",14,20.6,18,26.5,31,45.6,49,72.1,284
"Stafford School District","=""1340011""",10,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""",10,"F","*","*","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"Stamford Academy District","=""2820013""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""",05,"F",593,591,99.7,591,89,15.1,112,19.0,186,31.5,166,28.1,38,6.4,204,34.5,231
"Stamford School District","=""1350011""",05,"N",475,473,99.6,473,15,3.2,25,5.3,68,14.4,236,49.9,129,27.3,365,77.2,274
"Stamford School District","=""1350011""",05,"R",94,94,100.0,94,14,14.9,13,13.8,26,27.7,30,31.9,11,11.7,41,43.6,239
"Stamford School District","=""1350011""",08,"F",496,485,97.8,485,154,31.8,65,13.4,98,20.2,144,29.7,24,4.9,168,34.6,227
"Stamford School District","=""1350011""",08,"N",522,517,99.0,517,"*","*","*","*",49,9.5,282,54.5,123,23.8,405,78.3,269
"Stamford School District","=""1350011""",08,"R",96,94,97.9,94,16,17.0,"*","*",30,31.9,34,36.2,"*","*","*","*",244
"Stamford School District","=""1350011""",10,"F",497,473,95.2,469,156,33.3,115,24.5,137,29.2,"*","*","*","*",61,13.0,211
"Stamford School District","=""1350011""",10,"N",523,513,98.1,513,47,9.2,50,9.7,156,30.4,120,23.4,140,27.3,260,50.7,263
"Stamford School District","=""1350011""",10,"R",92,91,98.9,91,28,30.8,17,18.7,34,37.4,"*","*","*","*",12,13.2,216
"Sterling School District","=""1360011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""",05,"N",36,36,100.0,36,"*","*",0,0.0,11,30.6,17,47.2,"*","*","*","*",260
"Sterling School District","=""1360011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""",08,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""",08,"N",35,35,100.0,35,8,22.9,"*","*",8,22.9,13,37.1,"*","*","*","*",235
"Sterling School District","=""1360011""",08,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""",05,"N",124,122,98.4,122,"*","*","*","*",12,9.8,56,45.9,47,38.5,103,84.4,283
"Stonington School District","=""1370011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""",08,"F",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*","*","*",256
"Stonington School District","=""1370011""",08,"N",146,145,99.3,145,"*","*","*","*",17,11.7,78,53.8,41,28.3,119,82.1,278
"Stonington School District","=""1370011""",08,"R",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""",10,"F",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*","*","*",253
"Stonington School District","=""1370011""",10,"N",148,147,99.3,147,"*","*","*","*",45,30.6,41,27.9,52,35.4,93,63.3,279
"Stonington School District","=""1370011""",10,"R",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""",05,"F",181,179,98.9,179,24,13.4,42,23.5,42,23.5,65,36.3,6,3.4,71,39.7,230
"Stratford School District","=""1380011""",05,"N",279,277,99.3,277,"*","*","*","*",47,17.0,134,48.4,47,17.0,181,65.3,257
