"Physical Fitness Tests: Students Reaching Health Standard, 2009-10"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Canaan School District","=""0210011""","Grade 8","Mile Run","*"
"Canaan School District","=""0210011""","Grade 8","Push Up","*"
"Canaan School District","=""0210011""","Grade 8","Sit and Reach","*"
"Canaan School District","=""0210011""","Grade 10","All Tests - District","N/A"
"Canaan School District","=""0210011""","Grade 10","Curl Up","N/A"
"Canaan School District","=""0210011""","Grade 10","Mile Run","N/A"
"Canaan School District","=""0210011""","Grade 10","Push Up","N/A"
"Canaan School District","=""0210011""","Grade 10","Sit and Reach","N/A"
"Canterbury School District","=""0220011""","Grade 4","All Tests - District",27.7
"Canterbury School District","=""0220011""","Grade 4","Curl Up",51.1
"Canterbury School District","=""0220011""","Grade 4","Mile Run",55.3
"Canterbury School District","=""0220011""","Grade 4","Push Up",38.3
"Canterbury School District","=""0220011""","Grade 4","Sit and Reach",93.6
"Canterbury School District","=""0220011""","Grade 6","All Tests - District",75.5
"Canterbury School District","=""0220011""","Grade 6","Curl Up",79.6
"Canterbury School District","=""0220011""","Grade 6","Mile Run",91.8
"Canterbury School District","=""0220011""","Grade 6","Push Up",75.5
"Canterbury School District","=""0220011""","Grade 6","Sit and Reach",83.7
"Canterbury School District","=""0220011""","Grade 8","All Tests - District",73.1
"Canterbury School District","=""0220011""","Grade 8","Curl Up",76.9
"Canterbury School District","=""0220011""","Grade 8","Mile Run",86.5
"Canterbury School District","=""0220011""","Grade 8","Push Up",76.9
"Canterbury School District","=""0220011""","Grade 8","Sit and Reach",82.7
"Canterbury School District","=""0220011""","Grade 10","All Tests - District","N/A"
"Canterbury School District","=""0220011""","Grade 10","Curl Up","N/A"
"Canterbury School District","=""0220011""","Grade 10","Mile Run","N/A"
"Canterbury School District","=""0220011""","Grade 10","Push Up","N/A"
"Canterbury School District","=""0220011""","Grade 10","Sit and Reach","N/A"
"Canton School District","=""0230011""","Grade 4","All Tests - District",70.3
"Canton School District","=""0230011""","Grade 4","Curl Up",98.4
"Canton School District","=""0230011""","Grade 4","Mile Run",76.6
"Canton School District","=""0230011""","Grade 4","Push Up",93.8
"Canton School District","=""0230011""","Grade 4","Sit and Reach",89.8
"Canton School District","=""0230011""","Grade 6","All Tests - District",68.3
"Canton School District","=""0230011""","Grade 6","Curl Up",95.0
"Canton School District","=""0230011""","Grade 6","Mile Run",75.8
"Canton School District","=""0230011""","Grade 6","Push Up",91.7
"Canton School District","=""0230011""","Grade 6","Sit and Reach",85.0
"Canton School District","=""0230011""","Grade 8","All Tests - District",76.2
"Canton School District","=""0230011""","Grade 8","Curl Up",96.0
"Canton School District","=""0230011""","Grade 8","Mile Run",91.3
"Canton School District","=""0230011""","Grade 8","Push Up",90.5
"Canton School District","=""0230011""","Grade 8","Sit and Reach",90.5
"Canton School District","=""0230011""","Grade 10","All Tests - District",74.7
"Canton School District","=""0230011""","Grade 10","Curl Up",91.6
"Canton School District","=""0230011""","Grade 10","Mile Run",91.6
"Canton School District","=""0230011""","Grade 10","Push Up",90.5
"Canton School District","=""0230011""","Grade 10","Sit and Reach",94.7
"Capitol Region Education Council","=""2410014""","Grade 4","All Tests - District",48.9
"Capitol Region Education Council","=""2410014""","Grade 4","Curl Up",90.8
"Capitol Region Education Council","=""2410014""","Grade 4","Mile Run",73.8
"Capitol Region Education Council","=""2410014""","Grade 4","Push Up",64.5
"Capitol Region Education Council","=""2410014""","Grade 4","Sit and Reach",88.7
"Capitol Region Education Council","=""2410014""","Grade 6","All Tests - District",32.7
"Capitol Region Education Council","=""2410014""","Grade 6","Curl Up",69.9
"Capitol Region Education Council","=""2410014""","Grade 6","Mile Run",61.0
"Capitol Region Education Council","=""2410014""","Grade 6","Push Up",64.9
"Capitol Region Education Council","=""2410014""","Grade 6","Sit and Reach",80.1
"Capitol Region Education Council","=""2410014""","Grade 8","All Tests - District",28.0
"Capitol Region Education Council","=""2410014""","Grade 8","Curl Up",67.6
"Capitol Region Education Council","=""2410014""","Grade 8","Mile Run",57.3
"Capitol Region Education Council","=""2410014""","Grade 8","Push Up",62.1
"Capitol Region Education Council","=""2410014""","Grade 8","Sit and Reach",72.7
"Capitol Region Education Council","=""2410014""","Grade 10","All Tests - District",16.7
"Capitol Region Education Council","=""2410014""","Grade 10","Curl Up",80.0
"Capitol Region Education Council","=""2410014""","Grade 10","Mile Run",23.3
"Capitol Region Education Council","=""2410014""","Grade 10","Push Up",58.6
"Capitol Region Education Council","=""2410014""","Grade 10","Sit and Reach",79.5
"Chaplin School District","=""0240011""","Grade 4","All Tests - District",50.0
"Chaplin School District","=""0240011""","Grade 4","Curl Up",95.0
"Chaplin School District","=""0240011""","Grade 4","Mile Run",50.0
"Chaplin School District","=""0240011""","Grade 4","Push Up",75.0
"Chaplin School District","=""0240011""","Grade 4","Sit and Reach",95.0
"Chaplin School District","=""0240011""","Grade 6","All Tests - District","*"
"Chaplin School District","=""0240011""","Grade 6","Curl Up","*"
"Chaplin School District","=""0240011""","Grade 6","Mile Run","*"
"Chaplin School District","=""0240011""","Grade 6","Push Up","*"
"Chaplin School District","=""0240011""","Grade 6","Sit and Reach","*"
"Chaplin School District","=""0240011""","Grade 8","All Tests - District","N/A"
"Chaplin School District","=""0240011""","Grade 8","Curl Up","N/A"
"Chaplin School District","=""0240011""","Grade 8","Mile Run","N/A"
"Chaplin School District","=""0240011""","Grade 8","Push Up","N/A"
"Chaplin School District","=""0240011""","Grade 8","Sit and Reach","N/A"
"Chaplin School District","=""0240011""","Grade 10","All Tests - District","N/A"
"Chaplin School District","=""0240011""","Grade 10","Curl Up","N/A"
"Chaplin School District","=""0240011""","Grade 10","Mile Run","N/A"
"Chaplin School District","=""0240011""","Grade 10","Push Up","N/A"
"Chaplin School District","=""0240011""","Grade 10","Sit and Reach","N/A"
"Cheshire School District","=""0250011""","Grade 4","All Tests - District",54.1
"Cheshire School District","=""0250011""","Grade 4","Curl Up",88.6
"Cheshire School District","=""0250011""","Grade 4","Mile Run",76.6
"Cheshire School District","=""0250011""","Grade 4","Push Up",73.6
"Cheshire School District","=""0250011""","Grade 4","Sit and Reach",75.4
"Cheshire School District","=""0250011""","Grade 6","All Tests - District",49.6
"Cheshire School District","=""0250011""","Grade 6","Curl Up",90.0
"Cheshire School District","=""0250011""","Grade 6","Mile Run",78.4
"Cheshire School District","=""0250011""","Grade 6","Push Up",74.4
"Cheshire School District","=""0250011""","Grade 6","Sit and Reach",73.0
"Cheshire School District","=""0250011""","Grade 8","All Tests - District",58.9
"Cheshire School District","=""0250011""","Grade 8","Curl Up",89.8
"Cheshire School District","=""0250011""","Grade 8","Mile Run",83.8
"Cheshire School District","=""0250011""","Grade 8","Push Up",87.5
"Cheshire School District","=""0250011""","Grade 8","Sit and Reach",74.1
"Cheshire School District","=""0250011""","Grade 10","All Tests - District",69.8
"Cheshire School District","=""0250011""","Grade 10","Curl Up",94.8
"Cheshire School District","=""0250011""","Grade 10","Mile Run",80.6
"Cheshire School District","=""0250011""","Grade 10","Push Up",87.9
"Cheshire School District","=""0250011""","Grade 10","Sit and Reach",83.5
"Chester School District","=""0260011""","Grade 4","All Tests - District",19.5
"Chester School District","=""0260011""","Grade 4","Curl Up",85.4
"Chester School District","=""0260011""","Grade 4","Mile Run",34.1
"Chester School District","=""0260011""","Grade 4","Push Up",70.7
"Chester School District","=""0260011""","Grade 4","Sit and Reach",68.3
"Chester School District","=""0260011""","Grade 6","All Tests - District",52.7
"Chester School District","=""0260011""","Grade 6","Curl Up",87.3
"Chester School District","=""0260011""","Grade 6","Mile Run",78.2
"Chester School District","=""0260011""","Grade 6","Push Up",81.8
"Chester School District","=""0260011""","Grade 6","Sit and Reach",80.0
"Chester School District","=""0260011""","Grade 8","All Tests - District","N/A"
"Chester School District","=""0260011""","Grade 8","Curl Up","N/A"
"Chester School District","=""0260011""","Grade 8","Mile Run","N/A"
"Chester School District","=""0260011""","Grade 8","Push Up","N/A"
"Chester School District","=""0260011""","Grade 8","Sit and Reach","N/A"
"Chester School District","=""0260011""","Grade 10","All Tests - District","N/A"
"Chester School District","=""0260011""","Grade 10","Curl Up","N/A"
"Chester School District","=""0260011""","Grade 10","Mile Run","N/A"
"Chester School District","=""0260011""","Grade 10","Push Up","N/A"
"Chester School District","=""0260011""","Grade 10","Sit and Reach","N/A"
"Clinton School District","=""0270011""","Grade 4","All Tests - District",20.9
"Clinton School District","=""0270011""","Grade 4","Curl Up",88.5
"Clinton School District","=""0270011""","Grade 4","Mile Run",53.4
"Clinton School District","=""0270011""","Grade 4","Push Up",45.9
"Clinton School District","=""0270011""","Grade 4","Sit and Reach",68.2
"Clinton School District","=""0270011""","Grade 6","All Tests - District",44.7
"Clinton School District","=""0270011""","Grade 6","Curl Up",88.7
"Clinton School District","=""0270011""","Grade 6","Mile Run",57.9
"Clinton School District","=""0270011""","Grade 6","Push Up",54.7
"Clinton School District","=""0270011""","Grade 6","Sit and Reach",65.4
"Clinton School District","=""0270011""","Grade 8","All Tests - District",46.5
"Clinton School District","=""0270011""","Grade 8","Curl Up",96.5
"Clinton School District","=""0270011""","Grade 8","Mile Run",58.5
"Clinton School District","=""0270011""","Grade 8","Push Up",66.9
"Clinton School District","=""0270011""","Grade 8","Sit and Reach",74.6
"Clinton School District","=""0270011""","Grade 10","All Tests - District",37.3
"Clinton School District","=""0270011""","Grade 10","Curl Up",76.5
"Clinton School District","=""0270011""","Grade 10","Mile Run",47.1
"Clinton School District","=""0270011""","Grade 10","Push Up",70.6
"Clinton School District","=""0270011""","Grade 10","Sit and Reach",74.5
"Colchester School District","=""0280011""","Grade 4","All Tests - District",50.4
"Colchester School District","=""0280011""","Grade 4","Curl Up",85.4
"Colchester School District","=""0280011""","Grade 4","Mile Run",91.7
"Colchester School District","=""0280011""","Grade 4","Push Up",61.3
"Colchester School District","=""0280011""","Grade 4","Sit and Reach",89.2
"Colchester School District","=""0280011""","Grade 6","All Tests - District",53.1
"Colchester School District","=""0280011""","Grade 6","Curl Up",81.2
"Colchester School District","=""0280011""","Grade 6","Mile Run",82.8
"Colchester School District","=""0280011""","Grade 6","Push Up",66.9
"Colchester School District","=""0280011""","Grade 6","Sit and Reach",82.0
"Colchester School District","=""0280011""","Grade 8","All Tests - District",67.7
"Colchester School District","=""0280011""","Grade 8","Curl Up",88.7
"Colchester School District","=""0280011""","Grade 8","Mile Run",85.9
"Colchester School District","=""0280011""","Grade 8","Push Up",81.0
"Colchester School District","=""0280011""","Grade 8","Sit and Reach",85.9
"Colchester School District","=""0280011""","Grade 10","All Tests - District",55.7
"Colchester School District","=""0280011""","Grade 10","Curl Up",69.6
"Colchester School District","=""0280011""","Grade 10","Mile Run",64.3
"Colchester School District","=""0280011""","Grade 10","Push Up",58.3
"Colchester School District","=""0280011""","Grade 10","Sit and Reach",73.0
"Colebrook School District","=""0290011""","Grade 4","All Tests - District","*"
"Colebrook School District","=""0290011""","Grade 4","Curl Up","*"
"Colebrook School District","=""0290011""","Grade 4","Mile Run","*"
"Colebrook School District","=""0290011""","Grade 4","Push Up","*"
"Colebrook School District","=""0290011""","Grade 4","Sit and Reach","*"
"Colebrook School District","=""0290011""","Grade 6","All Tests - District","*"
"Colebrook School District","=""0290011""","Grade 6","Curl Up","*"
"Colebrook School District","=""0290011""","Grade 6","Mile Run","*"
"Colebrook School District","=""0290011""","Grade 6","Push Up","*"
"Colebrook School District","=""0290011""","Grade 6","Sit and Reach","*"
"Colebrook School District","=""0290011""","Grade 8","All Tests - District","N/A"
"Colebrook School District","=""0290011""","Grade 8","Curl Up","N/A"
"Colebrook School District","=""0290011""","Grade 8","Mile Run","N/A"
"Colebrook School District","=""0290011""","Grade 8","Push Up","N/A"
"Colebrook School District","=""0290011""","Grade 8","Sit and Reach","N/A"
"Colebrook School District","=""0290011""","Grade 10","All Tests - District","N/A"
"Colebrook School District","=""0290011""","Grade 10","Curl Up","N/A"
"Colebrook School District","=""0290011""","Grade 10","Mile Run","N/A"
"Colebrook School District","=""0290011""","Grade 10","Push Up","N/A"
"Colebrook School District","=""0290011""","Grade 10","Sit and Reach","N/A"
"Columbia School District","=""0300011""","Grade 4","All Tests - District",60.9
"Columbia School District","=""0300011""","Grade 4","Curl Up",88.4
"Columbia School District","=""0300011""","Grade 4","Mile Run",85.5
"Columbia School District","=""0300011""","Grade 4","Push Up",95.7
"Columbia School District","=""0300011""","Grade 4","Sit and Reach",85.5
"Columbia School District","=""0300011""","Grade 6","All Tests - District",62.5
"Columbia School District","=""0300011""","Grade 6","Curl Up",89.3
