"Physical Fitness Tests: Students Reaching Health Standard, 2013-14"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Canaan School District","=""0210011""","Grade 8","Push Up","*"
"Canaan School District","=""0210011""","Grade 8","Sit and Reach","*"
"Canaan School District","=""0210011""","Grade 10","All Tests - District","N/A"
"Canaan School District","=""0210011""","Grade 10","Curl Up","N/A"
"Canaan School District","=""0210011""","Grade 10","Mile Run","N/A"
"Canaan School District","=""0210011""","Grade 10","Push Up","N/A"
"Canaan School District","=""0210011""","Grade 10","Sit and Reach","N/A"
"Canterbury School District","=""0220011""","Grade 4","All Tests - District",34.2
"Canterbury School District","=""0220011""","Grade 4","Curl Up",55.3
"Canterbury School District","=""0220011""","Grade 4","Mile Run",68.4
"Canterbury School District","=""0220011""","Grade 4","Push Up",55.3
"Canterbury School District","=""0220011""","Grade 4","Sit and Reach",89.5
"Canterbury School District","=""0220011""","Grade 6","All Tests - District",63.8
"Canterbury School District","=""0220011""","Grade 6","Curl Up",77.6
"Canterbury School District","=""0220011""","Grade 6","Mile Run",81.0
"Canterbury School District","=""0220011""","Grade 6","Push Up",77.6
"Canterbury School District","=""0220011""","Grade 6","Sit and Reach",93.1
"Canterbury School District","=""0220011""","Grade 8","All Tests - District",61.7
"Canterbury School District","=""0220011""","Grade 8","Curl Up",87.2
"Canterbury School District","=""0220011""","Grade 8","Mile Run",83.0
"Canterbury School District","=""0220011""","Grade 8","Push Up",76.6
"Canterbury School District","=""0220011""","Grade 8","Sit and Reach",93.6
"Canterbury School District","=""0220011""","Grade 10","All Tests - District","N/A"
"Canterbury School District","=""0220011""","Grade 10","Curl Up","N/A"
"Canterbury School District","=""0220011""","Grade 10","Mile Run","N/A"
"Canterbury School District","=""0220011""","Grade 10","Push Up","N/A"
"Canterbury School District","=""0220011""","Grade 10","Sit and Reach","N/A"
"Canton School District","=""0230011""","Grade 4","All Tests - District",80.5
"Canton School District","=""0230011""","Grade 4","Curl Up",98.4
"Canton School District","=""0230011""","Grade 4","Mile Run",84.4
"Canton School District","=""0230011""","Grade 4","Push Up",96.9
"Canton School District","=""0230011""","Grade 4","Sit and Reach",97.7
"Canton School District","=""0230011""","Grade 6","All Tests - District",77.4
"Canton School District","=""0230011""","Grade 6","Curl Up",98.5
"Canton School District","=""0230011""","Grade 6","Mile Run",82.5
"Canton School District","=""0230011""","Grade 6","Push Up",92.0
"Canton School District","=""0230011""","Grade 6","Sit and Reach",92.0
"Canton School District","=""0230011""","Grade 8","All Tests - District",59.3
"Canton School District","=""0230011""","Grade 8","Curl Up",85.4
"Canton School District","=""0230011""","Grade 8","Mile Run",80.5
"Canton School District","=""0230011""","Grade 8","Push Up",87.0
"Canton School District","=""0230011""","Grade 8","Sit and Reach",79.7
"Canton School District","=""0230011""","Grade 10","All Tests - District",58.6
"Canton School District","=""0230011""","Grade 10","Curl Up",90.0
"Canton School District","=""0230011""","Grade 10","Mile Run",71.4
"Canton School District","=""0230011""","Grade 10","Push Up",77.1
"Canton School District","=""0230011""","Grade 10","Sit and Reach",78.6
"Capitol Region Education Council","=""2410014""","Grade 4","All Tests - District",52.0
"Capitol Region Education Council","=""2410014""","Grade 4","Curl Up",87.2
"Capitol Region Education Council","=""2410014""","Grade 4","Mile Run",79.4
"Capitol Region Education Council","=""2410014""","Grade 4","Push Up",68.0
"Capitol Region Education Council","=""2410014""","Grade 4","Sit and Reach",84.7
"Capitol Region Education Council","=""2410014""","Grade 6","All Tests - District",30.4
"Capitol Region Education Council","=""2410014""","Grade 6","Curl Up",75.3
"Capitol Region Education Council","=""2410014""","Grade 6","Mile Run",49.0
"Capitol Region Education Council","=""2410014""","Grade 6","Push Up",68.5
"Capitol Region Education Council","=""2410014""","Grade 6","Sit and Reach",67.2
"Capitol Region Education Council","=""2410014""","Grade 8","All Tests - District",32.2
"Capitol Region Education Council","=""2410014""","Grade 8","Curl Up",82.5
"Capitol Region Education Council","=""2410014""","Grade 8","Mile Run",52.6
"Capitol Region Education Council","=""2410014""","Grade 8","Push Up",72.2
"Capitol Region Education Council","=""2410014""","Grade 8","Sit and Reach",74.8
"Capitol Region Education Council","=""2410014""","Grade 10","All Tests - District",43.4
"Capitol Region Education Council","=""2410014""","Grade 10","Curl Up",79.1
"Capitol Region Education Council","=""2410014""","Grade 10","Mile Run",54.3
"Capitol Region Education Council","=""2410014""","Grade 10","Push Up",70.2
"Capitol Region Education Council","=""2410014""","Grade 10","Sit and Reach",79.8
"Chaplin School District","=""0240011""","Grade 4","All Tests - District",61.9
"Chaplin School District","=""0240011""","Grade 4","Curl Up",66.7
"Chaplin School District","=""0240011""","Grade 4","Mile Run",100.0
"Chaplin School District","=""0240011""","Grade 4","Push Up",81.0
"Chaplin School District","=""0240011""","Grade 4","Sit and Reach",100.0
"Chaplin School District","=""0240011""","Grade 6","All Tests - District",54.5
"Chaplin School District","=""0240011""","Grade 6","Curl Up",63.6
"Chaplin School District","=""0240011""","Grade 6","Mile Run",100.0
"Chaplin School District","=""0240011""","Grade 6","Push Up",63.6
"Chaplin School District","=""0240011""","Grade 6","Sit and Reach",95.5
"Chaplin School District","=""0240011""","Grade 8","All Tests - District","N/A"
"Chaplin School District","=""0240011""","Grade 8","Curl Up","N/A"
"Chaplin School District","=""0240011""","Grade 8","Mile Run","N/A"
"Chaplin School District","=""0240011""","Grade 8","Push Up","N/A"
"Chaplin School District","=""0240011""","Grade 8","Sit and Reach","N/A"
"Chaplin School District","=""0240011""","Grade 10","All Tests - District","N/A"
"Chaplin School District","=""0240011""","Grade 10","Curl Up","N/A"
"Chaplin School District","=""0240011""","Grade 10","Mile Run","N/A"
"Chaplin School District","=""0240011""","Grade 10","Push Up","N/A"
"Chaplin School District","=""0240011""","Grade 10","Sit and Reach","N/A"
"Cheshire School District","=""0250011""","Grade 4","All Tests - District",53.2
"Cheshire School District","=""0250011""","Grade 4","Curl Up",88.7
"Cheshire School District","=""0250011""","Grade 4","Mile Run",85.3
"Cheshire School District","=""0250011""","Grade 4","Push Up",72.1
"Cheshire School District","=""0250011""","Grade 4","Sit and Reach",72.4
"Cheshire School District","=""0250011""","Grade 6","All Tests - District",51.8
"Cheshire School District","=""0250011""","Grade 6","Curl Up",87.3
"Cheshire School District","=""0250011""","Grade 6","Mile Run",84.9
"Cheshire School District","=""0250011""","Grade 6","Push Up",77.2
"Cheshire School District","=""0250011""","Grade 6","Sit and Reach",69.8
"Cheshire School District","=""0250011""","Grade 8","All Tests - District",62.6
"Cheshire School District","=""0250011""","Grade 8","Curl Up",96.7
"Cheshire School District","=""0250011""","Grade 8","Mile Run",82.3
"Cheshire School District","=""0250011""","Grade 8","Push Up",88.6
"Cheshire School District","=""0250011""","Grade 8","Sit and Reach",74.0
"Cheshire School District","=""0250011""","Grade 10","All Tests - District",74.2
"Cheshire School District","=""0250011""","Grade 10","Curl Up",95.6
"Cheshire School District","=""0250011""","Grade 10","Mile Run",79.1
"Cheshire School District","=""0250011""","Grade 10","Push Up",92.3
"Cheshire School District","=""0250011""","Grade 10","Sit and Reach",88.5
"Chester School District","=""0260011""","Grade 4","All Tests - District",41.7
"Chester School District","=""0260011""","Grade 4","Curl Up",72.2
"Chester School District","=""0260011""","Grade 4","Mile Run",69.4
"Chester School District","=""0260011""","Grade 4","Push Up",63.9
"Chester School District","=""0260011""","Grade 4","Sit and Reach",88.9
"Chester School District","=""0260011""","Grade 6","All Tests - District",55.6
"Chester School District","=""0260011""","Grade 6","Curl Up",75.0
"Chester School District","=""0260011""","Grade 6","Mile Run",80.6
"Chester School District","=""0260011""","Grade 6","Push Up",69.4
"Chester School District","=""0260011""","Grade 6","Sit and Reach",77.8
"Chester School District","=""0260011""","Grade 8","All Tests - District","N/A"
"Chester School District","=""0260011""","Grade 8","Curl Up","N/A"
"Chester School District","=""0260011""","Grade 8","Mile Run","N/A"
"Chester School District","=""0260011""","Grade 8","Push Up","N/A"
"Chester School District","=""0260011""","Grade 8","Sit and Reach","N/A"
"Chester School District","=""0260011""","Grade 10","All Tests - District","N/A"
"Chester School District","=""0260011""","Grade 10","Curl Up","N/A"
"Chester School District","=""0260011""","Grade 10","Mile Run","N/A"
"Chester School District","=""0260011""","Grade 10","Push Up","N/A"
"Chester School District","=""0260011""","Grade 10","Sit and Reach","N/A"
"Clinton School District","=""0270011""","Grade 4","All Tests - District",50.0
"Clinton School District","=""0270011""","Grade 4","Curl Up",89.6
"Clinton School District","=""0270011""","Grade 4","Mile Run",69.4
"Clinton School District","=""0270011""","Grade 4","Push Up",81.9
"Clinton School District","=""0270011""","Grade 4","Sit and Reach",79.9
"Clinton School District","=""0270011""","Grade 6","All Tests - District",52.9
"Clinton School District","=""0270011""","Grade 6","Curl Up",96.8
"Clinton School District","=""0270011""","Grade 6","Mile Run",91.7
"Clinton School District","=""0270011""","Grade 6","Push Up",59.2
"Clinton School District","=""0270011""","Grade 6","Sit and Reach",79.0
"Clinton School District","=""0270011""","Grade 8","All Tests - District",60.7
"Clinton School District","=""0270011""","Grade 8","Curl Up",99.3
"Clinton School District","=""0270011""","Grade 8","Mile Run",82.1
"Clinton School District","=""0270011""","Grade 8","Push Up",70.7
"Clinton School District","=""0270011""","Grade 8","Sit and Reach",80.0
"Clinton School District","=""0270011""","Grade 10","All Tests - District",61.9
"Clinton School District","=""0270011""","Grade 10","Curl Up",92.9
"Clinton School District","=""0270011""","Grade 10","Mile Run",77.0
"Clinton School District","=""0270011""","Grade 10","Push Up",72.2
"Clinton School District","=""0270011""","Grade 10","Sit and Reach",86.5
"Colchester School District","=""0280011""","Grade 4","All Tests - District",50.7
"Colchester School District","=""0280011""","Grade 4","Curl Up",86.0
"Colchester School District","=""0280011""","Grade 4","Mile Run",85.1
"Colchester School District","=""0280011""","Grade 4","Push Up",61.5
"Colchester School District","=""0280011""","Grade 4","Sit and Reach",81.9
"Colchester School District","=""0280011""","Grade 6","All Tests - District",48.4
"Colchester School District","=""0280011""","Grade 6","Curl Up",79.7
"Colchester School District","=""0280011""","Grade 6","Mile Run",83.9
"Colchester School District","=""0280011""","Grade 6","Push Up",68.2
"Colchester School District","=""0280011""","Grade 6","Sit and Reach",76.6
"Colchester School District","=""0280011""","Grade 8","All Tests - District",44.6
"Colchester School District","=""0280011""","Grade 8","Curl Up",77.7
"Colchester School District","=""0280011""","Grade 8","Mile Run",63.9
"Colchester School District","=""0280011""","Grade 8","Push Up",66.5
"Colchester School District","=""0280011""","Grade 8","Sit and Reach",78.1
"Colchester School District","=""0280011""","Grade 10","All Tests - District",60.7
"Colchester School District","=""0280011""","Grade 10","Curl Up",89.3
"Colchester School District","=""0280011""","Grade 10","Mile Run",69.3
"Colchester School District","=""0280011""","Grade 10","Push Up",82.9
"Colchester School District","=""0280011""","Grade 10","Sit and Reach",86.4
"Colebrook School District","=""0290011""","Grade 4","All Tests - District","*"
"Colebrook School District","=""0290011""","Grade 4","Curl Up","*"
"Colebrook School District","=""0290011""","Grade 4","Mile Run","*"
"Colebrook School District","=""0290011""","Grade 4","Push Up","*"
"Colebrook School District","=""0290011""","Grade 4","Sit and Reach","*"
"Colebrook School District","=""0290011""","Grade 6","All Tests - District","*"
"Colebrook School District","=""0290011""","Grade 6","Curl Up","*"
"Colebrook School District","=""0290011""","Grade 6","Mile Run","*"
"Colebrook School District","=""0290011""","Grade 6","Push Up","*"
"Colebrook School District","=""0290011""","Grade 6","Sit and Reach","*"
"Colebrook School District","=""0290011""","Grade 8","All Tests - District","N/A"
"Colebrook School District","=""0290011""","Grade 8","Curl Up","N/A"
"Colebrook School District","=""0290011""","Grade 8","Mile Run","N/A"
"Colebrook School District","=""0290011""","Grade 8","Push Up","N/A"
"Colebrook School District","=""0290011""","Grade 8","Sit and Reach","N/A"
"Colebrook School District","=""0290011""","Grade 10","All Tests - District","N/A"
"Colebrook School District","=""0290011""","Grade 10","Curl Up","N/A"
"Colebrook School District","=""0290011""","Grade 10","Mile Run","N/A"
"Colebrook School District","=""0290011""","Grade 10","Push Up","N/A"
"Colebrook School District","=""0290011""","Grade 10","Sit and Reach","N/A"
"Columbia School District","=""0300011""","Grade 4","All Tests - District",73.8
"Columbia School District","=""0300011""","Grade 4","Curl Up",95.2
"Columbia School District","=""0300011""","Grade 4","Mile Run",73.8
"Columbia School District","=""0300011""","Grade 4","Push Up",97.6
"Columbia School District","=""0300011""","Grade 4","Sit and Reach",100.0
"Columbia School District","=""0300011""","Grade 6","All Tests - District",75.9
"Columbia School District","=""0300011""","Grade 6","Curl Up",92.6
"Columbia School District","=""0300011""","Grade 6","Mile Run",87.0
