"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Canaan School District","=""0210011""","Grade 8","Push Up","*"
"Canaan School District","=""0210011""","Grade 8","Sit and Reach","*"
"Canaan School District","=""0210011""","Grade 10","All Tests - District","N/A"
"Canaan School District","=""0210011""","Grade 10","Curl Up","N/A"
"Canaan School District","=""0210011""","Grade 10","Mile Run","N/A"
"Canaan School District","=""0210011""","Grade 10","Push Up","N/A"
"Canaan School District","=""0210011""","Grade 10","Sit and Reach","N/A"
"Canterbury School District","=""0220011""","Grade 4","All Tests - District",52.2
"Canterbury School District","=""0220011""","Grade 4","Curl Up",73.1
"Canterbury School District","=""0220011""","Grade 4","Mile Run",61.2
"Canterbury School District","=""0220011""","Grade 4","Push Up",65.7
"Canterbury School District","=""0220011""","Grade 4","Sit and Reach",91.0
"Canterbury School District","=""0220011""","Grade 6","All Tests - District",56.5
"Canterbury School District","=""0220011""","Grade 6","Curl Up",76.1
"Canterbury School District","=""0220011""","Grade 6","Mile Run",95.7
"Canterbury School District","=""0220011""","Grade 6","Push Up",78.3
"Canterbury School District","=""0220011""","Grade 6","Sit and Reach",93.5
"Canterbury School District","=""0220011""","Grade 8","All Tests - District",58.0
"Canterbury School District","=""0220011""","Grade 8","Curl Up",78.0
"Canterbury School District","=""0220011""","Grade 8","Mile Run",84.0
"Canterbury School District","=""0220011""","Grade 8","Push Up",80.0
"Canterbury School District","=""0220011""","Grade 8","Sit and Reach",74.0
"Canterbury School District","=""0220011""","Grade 10","All Tests - District","N/A"
"Canterbury School District","=""0220011""","Grade 10","Curl Up","N/A"
"Canterbury School District","=""0220011""","Grade 10","Mile Run","N/A"
"Canterbury School District","=""0220011""","Grade 10","Push Up","N/A"
"Canterbury School District","=""0220011""","Grade 10","Sit and Reach","N/A"
"Canton School District","=""0230011""","Grade 4","All Tests - District",76.5
"Canton School District","=""0230011""","Grade 4","Curl Up",100.0
"Canton School District","=""0230011""","Grade 4","Mile Run",80.1
"Canton School District","=""0230011""","Grade 4","Push Up",93.4
"Canton School District","=""0230011""","Grade 4","Sit and Reach",96.3
"Canton School District","=""0230011""","Grade 6","All Tests - District",74.2
"Canton School District","=""0230011""","Grade 6","Curl Up",100.0
"Canton School District","=""0230011""","Grade 6","Mile Run",84.8
"Canton School District","=""0230011""","Grade 6","Push Up",93.9
"Canton School District","=""0230011""","Grade 6","Sit and Reach",87.1
"Canton School District","=""0230011""","Grade 8","All Tests - District",54.0
"Canton School District","=""0230011""","Grade 8","Curl Up",67.0
"Canton School District","=""0230011""","Grade 8","Mile Run",73.0
"Canton School District","=""0230011""","Grade 8","Push Up",83.0
"Canton School District","=""0230011""","Grade 8","Sit and Reach",94.0
"Canton School District","=""0230011""","Grade 10","All Tests - District",52.9
"Canton School District","=""0230011""","Grade 10","Curl Up",72.7
"Canton School District","=""0230011""","Grade 10","Mile Run",66.9
"Canton School District","=""0230011""","Grade 10","Push Up",96.7
"Canton School District","=""0230011""","Grade 10","Sit and Reach",95.0
"Capitol Region Education Council","=""2410014""","Grade 4","All Tests - District",42.6
"Capitol Region Education Council","=""2410014""","Grade 4","Curl Up",90.8
"Capitol Region Education Council","=""2410014""","Grade 4","Mile Run",58.2
"Capitol Region Education Council","=""2410014""","Grade 4","Push Up",66.0
"Capitol Region Education Council","=""2410014""","Grade 4","Sit and Reach",86.5
"Capitol Region Education Council","=""2410014""","Grade 6","All Tests - District",36.6
"Capitol Region Education Council","=""2410014""","Grade 6","Curl Up",72.2
"Capitol Region Education Council","=""2410014""","Grade 6","Mile Run",61.8
"Capitol Region Education Council","=""2410014""","Grade 6","Push Up",71.9
"Capitol Region Education Council","=""2410014""","Grade 6","Sit and Reach",71.1
"Capitol Region Education Council","=""2410014""","Grade 8","All Tests - District",32.8
"Capitol Region Education Council","=""2410014""","Grade 8","Curl Up",76.2
"Capitol Region Education Council","=""2410014""","Grade 8","Mile Run",46.3
"Capitol Region Education Council","=""2410014""","Grade 8","Push Up",67.9
"Capitol Region Education Council","=""2410014""","Grade 8","Sit and Reach",71.7
"Capitol Region Education Council","=""2410014""","Grade 10","All Tests - District",29.0
"Capitol Region Education Council","=""2410014""","Grade 10","Curl Up",77.7
"Capitol Region Education Council","=""2410014""","Grade 10","Mile Run",46.6
"Capitol Region Education Council","=""2410014""","Grade 10","Push Up",66.1
"Capitol Region Education Council","=""2410014""","Grade 10","Sit and Reach",68.6
"Chaplin School District","=""0240011""","Grade 4","All Tests - District",54.5
"Chaplin School District","=""0240011""","Grade 4","Curl Up",68.2
"Chaplin School District","=""0240011""","Grade 4","Mile Run",100.0
"Chaplin School District","=""0240011""","Grade 4","Push Up",68.2
"Chaplin School District","=""0240011""","Grade 4","Sit and Reach",100.0
"Chaplin School District","=""0240011""","Grade 6","All Tests - District",58.3
"Chaplin School District","=""0240011""","Grade 6","Curl Up",58.3
"Chaplin School District","=""0240011""","Grade 6","Mile Run",100.0
"Chaplin School District","=""0240011""","Grade 6","Push Up",75.0
"Chaplin School District","=""0240011""","Grade 6","Sit and Reach",91.7
"Chaplin School District","=""0240011""","Grade 8","All Tests - District","N/A"
"Chaplin School District","=""0240011""","Grade 8","Curl Up","N/A"
"Chaplin School District","=""0240011""","Grade 8","Mile Run","N/A"
"Chaplin School District","=""0240011""","Grade 8","Push Up","N/A"
"Chaplin School District","=""0240011""","Grade 8","Sit and Reach","N/A"
"Chaplin School District","=""0240011""","Grade 10","All Tests - District","N/A"
"Chaplin School District","=""0240011""","Grade 10","Curl Up","N/A"
"Chaplin School District","=""0240011""","Grade 10","Mile Run","N/A"
"Chaplin School District","=""0240011""","Grade 10","Push Up","N/A"
"Chaplin School District","=""0240011""","Grade 10","Sit and Reach","N/A"
"Cheshire School District","=""0250011""","Grade 4","All Tests - District",51.4
"Cheshire School District","=""0250011""","Grade 4","Curl Up",88.7
"Cheshire School District","=""0250011""","Grade 4","Mile Run",74.0
"Cheshire School District","=""0250011""","Grade 4","Push Up",77.4
"Cheshire School District","=""0250011""","Grade 4","Sit and Reach",74.9
"Cheshire School District","=""0250011""","Grade 6","All Tests - District",53.2
"Cheshire School District","=""0250011""","Grade 6","Curl Up",89.5
"Cheshire School District","=""0250011""","Grade 6","Mile Run",79.6
"Cheshire School District","=""0250011""","Grade 6","Push Up",75.4
"Cheshire School District","=""0250011""","Grade 6","Sit and Reach",68.2
"Cheshire School District","=""0250011""","Grade 8","All Tests - District",57.4
"Cheshire School District","=""0250011""","Grade 8","Curl Up",95.2
"Cheshire School District","=""0250011""","Grade 8","Mile Run",83.8
"Cheshire School District","=""0250011""","Grade 8","Push Up",86.4
"Cheshire School District","=""0250011""","Grade 8","Sit and Reach",75.0
"Cheshire School District","=""0250011""","Grade 10","All Tests - District",70.4
"Cheshire School District","=""0250011""","Grade 10","Curl Up",97.2
"Cheshire School District","=""0250011""","Grade 10","Mile Run",77.5
"Cheshire School District","=""0250011""","Grade 10","Push Up",91.3
"Cheshire School District","=""0250011""","Grade 10","Sit and Reach",88.7
"Chester School District","=""0260011""","Grade 4","All Tests - District",45.0
"Chester School District","=""0260011""","Grade 4","Curl Up",87.5
"Chester School District","=""0260011""","Grade 4","Mile Run",72.5
"Chester School District","=""0260011""","Grade 4","Push Up",72.5
"Chester School District","=""0260011""","Grade 4","Sit and Reach",77.5
"Chester School District","=""0260011""","Grade 6","All Tests - District",40.6
"Chester School District","=""0260011""","Grade 6","Curl Up",87.5
"Chester School District","=""0260011""","Grade 6","Mile Run",68.8
"Chester School District","=""0260011""","Grade 6","Push Up",81.3
"Chester School District","=""0260011""","Grade 6","Sit and Reach",78.1
"Chester School District","=""0260011""","Grade 8","All Tests - District","N/A"
"Chester School District","=""0260011""","Grade 8","Curl Up","N/A"
"Chester School District","=""0260011""","Grade 8","Mile Run","N/A"
"Chester School District","=""0260011""","Grade 8","Push Up","N/A"
"Chester School District","=""0260011""","Grade 8","Sit and Reach","N/A"
"Chester School District","=""0260011""","Grade 10","All Tests - District","N/A"
"Chester School District","=""0260011""","Grade 10","Curl Up","N/A"
"Chester School District","=""0260011""","Grade 10","Mile Run","N/A"
"Chester School District","=""0260011""","Grade 10","Push Up","N/A"
"Chester School District","=""0260011""","Grade 10","Sit and Reach","N/A"
"Clinton School District","=""0270011""","Grade 4","All Tests - District",36.8
"Clinton School District","=""0270011""","Grade 4","Curl Up",94.5
"Clinton School District","=""0270011""","Grade 4","Mile Run",63.8
"Clinton School District","=""0270011""","Grade 4","Push Up",82.2
"Clinton School District","=""0270011""","Grade 4","Sit and Reach",70.6
"Clinton School District","=""0270011""","Grade 6","All Tests - District",51.7
"Clinton School District","=""0270011""","Grade 6","Curl Up",95.2
"Clinton School District","=""0270011""","Grade 6","Mile Run",91.2
"Clinton School District","=""0270011""","Grade 6","Push Up",58.5
"Clinton School District","=""0270011""","Grade 6","Sit and Reach",87.8
"Clinton School District","=""0270011""","Grade 8","All Tests - District",61.9
"Clinton School District","=""0270011""","Grade 8","Curl Up",99.4
"Clinton School District","=""0270011""","Grade 8","Mile Run",83.1
"Clinton School District","=""0270011""","Grade 8","Push Up",71.3
"Clinton School District","=""0270011""","Grade 8","Sit and Reach",84.4
"Clinton School District","=""0270011""","Grade 10","All Tests - District",50.8
"Clinton School District","=""0270011""","Grade 10","Curl Up",94.2
"Clinton School District","=""0270011""","Grade 10","Mile Run",54.2
"Clinton School District","=""0270011""","Grade 10","Push Up",75.8
"Clinton School District","=""0270011""","Grade 10","Sit and Reach",96.7
"Colchester School District","=""0280011""","Grade 4","All Tests - District",51.4
"Colchester School District","=""0280011""","Grade 4","Curl Up",82.5
"Colchester School District","=""0280011""","Grade 4","Mile Run",88.2
"Colchester School District","=""0280011""","Grade 4","Push Up",59.0
"Colchester School District","=""0280011""","Grade 4","Sit and Reach",87.3
"Colchester School District","=""0280011""","Grade 6","All Tests - District",47.3
"Colchester School District","=""0280011""","Grade 6","Curl Up",78.0
"Colchester School District","=""0280011""","Grade 6","Mile Run",82.4
"Colchester School District","=""0280011""","Grade 6","Push Up",64.4
"Colchester School District","=""0280011""","Grade 6","Sit and Reach",70.2
"Colchester School District","=""0280011""","Grade 8","All Tests - District",49.2
"Colchester School District","=""0280011""","Grade 8","Curl Up",79.6
"Colchester School District","=""0280011""","Grade 8","Mile Run",68.0
"Colchester School District","=""0280011""","Grade 8","Push Up",62.4
"Colchester School District","=""0280011""","Grade 8","Sit and Reach",84.5
"Colchester School District","=""0280011""","Grade 10","All Tests - District",58.5
"Colchester School District","=""0280011""","Grade 10","Curl Up",94.0
"Colchester School District","=""0280011""","Grade 10","Mile Run",65.0
"Colchester School District","=""0280011""","Grade 10","Push Up",82.5
"Colchester School District","=""0280011""","Grade 10","Sit and Reach",87.5
"Colebrook School District","=""0290011""","Grade 4","All Tests - District","*"
"Colebrook School District","=""0290011""","Grade 4","Curl Up","*"
"Colebrook School District","=""0290011""","Grade 4","Mile Run","*"
"Colebrook School District","=""0290011""","Grade 4","Push Up","*"
"Colebrook School District","=""0290011""","Grade 4","Sit and Reach","*"
"Colebrook School District","=""0290011""","Grade 6","All Tests - District","*"
"Colebrook School District","=""0290011""","Grade 6","Curl Up","*"
"Colebrook School District","=""0290011""","Grade 6","Mile Run","*"
"Colebrook School District","=""0290011""","Grade 6","Push Up","*"
"Colebrook School District","=""0290011""","Grade 6","Sit and Reach","*"
"Colebrook School District","=""0290011""","Grade 8","All Tests - District","N/A"
"Colebrook School District","=""0290011""","Grade 8","Curl Up","N/A"
"Colebrook School District","=""0290011""","Grade 8","Mile Run","N/A"
"Colebrook School District","=""0290011""","Grade 8","Push Up","N/A"
"Colebrook School District","=""0290011""","Grade 8","Sit and Reach","N/A"
"Colebrook School District","=""0290011""","Grade 10","All Tests - District","N/A"
"Colebrook School District","=""0290011""","Grade 10","Curl Up","N/A"
"Colebrook School District","=""0290011""","Grade 10","Mile Run","N/A"
"Colebrook School District","=""0290011""","Grade 10","Push Up","N/A"
"Colebrook School District","=""0290011""","Grade 10","Sit and Reach","N/A"
"Columbia School District","=""0300011""","Grade 4","All Tests - District",73.2
"Columbia School District","=""0300011""","Grade 4","Curl Up",89.3
"Columbia School District","=""0300011""","Grade 4","Mile Run",85.7
"Columbia School District","=""0300011""","Grade 4","Push Up",92.9
"Columbia School District","=""0300011""","Grade 4","Sit and Reach",92.9
"Columbia School District","=""0300011""","Grade 6","All Tests - District",80.6
"Columbia School District","=""0300011""","Grade 6","Curl Up",92.5
"Columbia School District","=""0300011""","Grade 6","Mile Run",85.1
