"Physical Fitness Tests: Students Reaching Health Standard, 2010-11"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Canaan School District","=""0210011""","Grade 8","Mile Run","*"
"Canaan School District","=""0210011""","Grade 8","Push Up","*"
"Canaan School District","=""0210011""","Grade 8","Sit and Reach","*"
"Canaan School District","=""0210011""","Grade 10","All Tests - District","N/A"
"Canaan School District","=""0210011""","Grade 10","Curl Up","N/A"
"Canaan School District","=""0210011""","Grade 10","Mile Run","N/A"
"Canaan School District","=""0210011""","Grade 10","Push Up","N/A"
"Canaan School District","=""0210011""","Grade 10","Sit and Reach","N/A"
"Canterbury School District","=""0220011""","Grade 4","All Tests - District",49.2
"Canterbury School District","=""0220011""","Grade 4","Curl Up",73.8
"Canterbury School District","=""0220011""","Grade 4","Mile Run",59.0
"Canterbury School District","=""0220011""","Grade 4","Push Up",54.1
"Canterbury School District","=""0220011""","Grade 4","Sit and Reach",91.8
"Canterbury School District","=""0220011""","Grade 6","All Tests - District",56.6
"Canterbury School District","=""0220011""","Grade 6","Curl Up",71.7
"Canterbury School District","=""0220011""","Grade 6","Mile Run",84.9
"Canterbury School District","=""0220011""","Grade 6","Push Up",69.8
"Canterbury School District","=""0220011""","Grade 6","Sit and Reach",83.0
"Canterbury School District","=""0220011""","Grade 8","All Tests - District",60.7
"Canterbury School District","=""0220011""","Grade 8","Curl Up",75.0
"Canterbury School District","=""0220011""","Grade 8","Mile Run",91.1
"Canterbury School District","=""0220011""","Grade 8","Push Up",83.9
"Canterbury School District","=""0220011""","Grade 8","Sit and Reach",87.5
"Canterbury School District","=""0220011""","Grade 10","All Tests - District","N/A"
"Canterbury School District","=""0220011""","Grade 10","Curl Up","N/A"
"Canterbury School District","=""0220011""","Grade 10","Mile Run","N/A"
"Canterbury School District","=""0220011""","Grade 10","Push Up","N/A"
"Canterbury School District","=""0220011""","Grade 10","Sit and Reach","N/A"
"Canton School District","=""0230011""","Grade 4","All Tests - District",74.8
"Canton School District","=""0230011""","Grade 4","Curl Up",97.7
"Canton School District","=""0230011""","Grade 4","Mile Run",77.1
"Canton School District","=""0230011""","Grade 4","Push Up",90.8
"Canton School District","=""0230011""","Grade 4","Sit and Reach",96.2
"Canton School District","=""0230011""","Grade 6","All Tests - District",77.9
"Canton School District","=""0230011""","Grade 6","Curl Up",98.5
"Canton School District","=""0230011""","Grade 6","Mile Run",87.0
"Canton School District","=""0230011""","Grade 6","Push Up",96.9
"Canton School District","=""0230011""","Grade 6","Sit and Reach",89.3
"Canton School District","=""0230011""","Grade 8","All Tests - District",70.6
"Canton School District","=""0230011""","Grade 8","Curl Up",95.4
"Canton School District","=""0230011""","Grade 8","Mile Run",96.3
"Canton School District","=""0230011""","Grade 8","Push Up",99.1
"Canton School District","=""0230011""","Grade 8","Sit and Reach",76.1
"Canton School District","=""0230011""","Grade 10","All Tests - District","*"
"Canton School District","=""0230011""","Grade 10","Curl Up","*"
"Canton School District","=""0230011""","Grade 10","Mile Run","*"
"Canton School District","=""0230011""","Grade 10","Push Up","*"
"Canton School District","=""0230011""","Grade 10","Sit and Reach","*"
"Capitol Region Education Council","=""2410014""","Grade 4","All Tests - District",48.6
"Capitol Region Education Council","=""2410014""","Grade 4","Curl Up",84.8
"Capitol Region Education Council","=""2410014""","Grade 4","Mile Run",65.2
"Capitol Region Education Council","=""2410014""","Grade 4","Push Up",65.2
"Capitol Region Education Council","=""2410014""","Grade 4","Sit and Reach",86.2
"Capitol Region Education Council","=""2410014""","Grade 6","All Tests - District",32.5
"Capitol Region Education Council","=""2410014""","Grade 6","Curl Up",77.2
"Capitol Region Education Council","=""2410014""","Grade 6","Mile Run",47.8
"Capitol Region Education Council","=""2410014""","Grade 6","Push Up",73.8
"Capitol Region Education Council","=""2410014""","Grade 6","Sit and Reach",70.6
"Capitol Region Education Council","=""2410014""","Grade 8","All Tests - District",29.1
"Capitol Region Education Council","=""2410014""","Grade 8","Curl Up",74.4
"Capitol Region Education Council","=""2410014""","Grade 8","Mile Run",44.6
"Capitol Region Education Council","=""2410014""","Grade 8","Push Up",62.0
"Capitol Region Education Council","=""2410014""","Grade 8","Sit and Reach",72.2
"Capitol Region Education Council","=""2410014""","Grade 10","All Tests - District",31.1
"Capitol Region Education Council","=""2410014""","Grade 10","Curl Up",69.6
"Capitol Region Education Council","=""2410014""","Grade 10","Mile Run",44.8
"Capitol Region Education Council","=""2410014""","Grade 10","Push Up",56.7
"Capitol Region Education Council","=""2410014""","Grade 10","Sit and Reach",71.1
"Chaplin School District","=""0240011""","Grade 4","All Tests - District","*"
"Chaplin School District","=""0240011""","Grade 4","Curl Up","*"
"Chaplin School District","=""0240011""","Grade 4","Mile Run","*"
"Chaplin School District","=""0240011""","Grade 4","Push Up","*"
"Chaplin School District","=""0240011""","Grade 4","Sit and Reach","*"
"Chaplin School District","=""0240011""","Grade 6","All Tests - District",50.0
"Chaplin School District","=""0240011""","Grade 6","Curl Up",65.6
"Chaplin School District","=""0240011""","Grade 6","Mile Run",84.4
"Chaplin School District","=""0240011""","Grade 6","Push Up",65.6
"Chaplin School District","=""0240011""","Grade 6","Sit and Reach",100.0
"Chaplin School District","=""0240011""","Grade 8","All Tests - District","N/A"
"Chaplin School District","=""0240011""","Grade 8","Curl Up","N/A"
"Chaplin School District","=""0240011""","Grade 8","Mile Run","N/A"
"Chaplin School District","=""0240011""","Grade 8","Push Up","N/A"
"Chaplin School District","=""0240011""","Grade 8","Sit and Reach","N/A"
"Chaplin School District","=""0240011""","Grade 10","All Tests - District","N/A"
"Chaplin School District","=""0240011""","Grade 10","Curl Up","N/A"
"Chaplin School District","=""0240011""","Grade 10","Mile Run","N/A"
"Chaplin School District","=""0240011""","Grade 10","Push Up","N/A"
"Chaplin School District","=""0240011""","Grade 10","Sit and Reach","N/A"
"Cheshire School District","=""0250011""","Grade 4","All Tests - District",54.6
"Cheshire School District","=""0250011""","Grade 4","Curl Up",92.3
"Cheshire School District","=""0250011""","Grade 4","Mile Run",80.0
"Cheshire School District","=""0250011""","Grade 4","Push Up",73.4
"Cheshire School District","=""0250011""","Grade 4","Sit and Reach",78.0
"Cheshire School District","=""0250011""","Grade 6","All Tests - District",62.0
"Cheshire School District","=""0250011""","Grade 6","Curl Up",89.3
"Cheshire School District","=""0250011""","Grade 6","Mile Run",85.8
"Cheshire School District","=""0250011""","Grade 6","Push Up",78.3
"Cheshire School District","=""0250011""","Grade 6","Sit and Reach",82.4
"Cheshire School District","=""0250011""","Grade 8","All Tests - District",69.1
"Cheshire School District","=""0250011""","Grade 8","Curl Up",96.9
"Cheshire School District","=""0250011""","Grade 8","Mile Run",82.7
"Cheshire School District","=""0250011""","Grade 8","Push Up",93.7
"Cheshire School District","=""0250011""","Grade 8","Sit and Reach",81.9
"Cheshire School District","=""0250011""","Grade 10","All Tests - District",66.3
"Cheshire School District","=""0250011""","Grade 10","Curl Up",74.7
"Cheshire School District","=""0250011""","Grade 10","Mile Run",82.3
"Cheshire School District","=""0250011""","Grade 10","Push Up",88.8
"Cheshire School District","=""0250011""","Grade 10","Sit and Reach",92.7
"Chester School District","=""0260011""","Grade 4","All Tests - District",23.3
"Chester School District","=""0260011""","Grade 4","Curl Up",69.8
"Chester School District","=""0260011""","Grade 4","Mile Run",67.4
"Chester School District","=""0260011""","Grade 4","Push Up",58.1
"Chester School District","=""0260011""","Grade 4","Sit and Reach",65.1
"Chester School District","=""0260011""","Grade 6","All Tests - District",15.9
"Chester School District","=""0260011""","Grade 6","Curl Up",61.4
"Chester School District","=""0260011""","Grade 6","Mile Run",70.5
"Chester School District","=""0260011""","Grade 6","Push Up",72.7
"Chester School District","=""0260011""","Grade 6","Sit and Reach",34.1
"Chester School District","=""0260011""","Grade 8","All Tests - District","N/A"
"Chester School District","=""0260011""","Grade 8","Curl Up","N/A"
"Chester School District","=""0260011""","Grade 8","Mile Run","N/A"
"Chester School District","=""0260011""","Grade 8","Push Up","N/A"
"Chester School District","=""0260011""","Grade 8","Sit and Reach","N/A"
"Chester School District","=""0260011""","Grade 10","All Tests - District","N/A"
"Chester School District","=""0260011""","Grade 10","Curl Up","N/A"
"Chester School District","=""0260011""","Grade 10","Mile Run","N/A"
"Chester School District","=""0260011""","Grade 10","Push Up","N/A"
"Chester School District","=""0260011""","Grade 10","Sit and Reach","N/A"
"Clinton School District","=""0270011""","Grade 4","All Tests - District",19.5
"Clinton School District","=""0270011""","Grade 4","Curl Up",55.6
"Clinton School District","=""0270011""","Grade 4","Mile Run",65.4
"Clinton School District","=""0270011""","Grade 4","Push Up",51.9
"Clinton School District","=""0270011""","Grade 4","Sit and Reach",72.2
"Clinton School District","=""0270011""","Grade 6","All Tests - District",55.0
"Clinton School District","=""0270011""","Grade 6","Curl Up",94.3
"Clinton School District","=""0270011""","Grade 6","Mile Run",98.6
"Clinton School District","=""0270011""","Grade 6","Push Up",65.7
"Clinton School District","=""0270011""","Grade 6","Sit and Reach",79.3
"Clinton School District","=""0270011""","Grade 8","All Tests - District",61.3
"Clinton School District","=""0270011""","Grade 8","Curl Up",94.6
"Clinton School District","=""0270011""","Grade 8","Mile Run",86.3
"Clinton School District","=""0270011""","Grade 8","Push Up",73.8
"Clinton School District","=""0270011""","Grade 8","Sit and Reach",78.6
"Clinton School District","=""0270011""","Grade 10","All Tests - District",23.1
"Clinton School District","=""0270011""","Grade 10","Curl Up",80.8
"Clinton School District","=""0270011""","Grade 10","Mile Run",50.8
"Clinton School District","=""0270011""","Grade 10","Push Up",58.5
"Clinton School District","=""0270011""","Grade 10","Sit and Reach",66.9
"Colchester School District","=""0280011""","Grade 4","All Tests - District",50.9
"Colchester School District","=""0280011""","Grade 4","Curl Up",83.8
"Colchester School District","=""0280011""","Grade 4","Mile Run",89.5
"Colchester School District","=""0280011""","Grade 4","Push Up",65.4
"Colchester School District","=""0280011""","Grade 4","Sit and Reach",87.7
"Colchester School District","=""0280011""","Grade 6","All Tests - District",44.0
"Colchester School District","=""0280011""","Grade 6","Curl Up",76.6
"Colchester School District","=""0280011""","Grade 6","Mile Run",81.8
"Colchester School District","=""0280011""","Grade 6","Push Up",66.5
"Colchester School District","=""0280011""","Grade 6","Sit and Reach",69.9
"Colchester School District","=""0280011""","Grade 8","All Tests - District",37.8
"Colchester School District","=""0280011""","Grade 8","Curl Up",74.8
"Colchester School District","=""0280011""","Grade 8","Mile Run",57.7
"Colchester School District","=""0280011""","Grade 8","Push Up",57.3
"Colchester School District","=""0280011""","Grade 8","Sit and Reach",72.0
"Colchester School District","=""0280011""","Grade 10","All Tests - District",47.3
"Colchester School District","=""0280011""","Grade 10","Curl Up",85.0
"Colchester School District","=""0280011""","Grade 10","Mile Run",66.7
"Colchester School District","=""0280011""","Grade 10","Push Up",67.1
"Colchester School District","=""0280011""","Grade 10","Sit and Reach",75.4
"Colebrook School District","=""0290011""","Grade 4","All Tests - District",45.0
"Colebrook School District","=""0290011""","Grade 4","Curl Up",70.0
"Colebrook School District","=""0290011""","Grade 4","Mile Run",90.0
"Colebrook School District","=""0290011""","Grade 4","Push Up",80.0
"Colebrook School District","=""0290011""","Grade 4","Sit and Reach",60.0
"Colebrook School District","=""0290011""","Grade 6","All Tests - District","*"
"Colebrook School District","=""0290011""","Grade 6","Curl Up","*"
"Colebrook School District","=""0290011""","Grade 6","Mile Run","*"
"Colebrook School District","=""0290011""","Grade 6","Push Up","*"
"Colebrook School District","=""0290011""","Grade 6","Sit and Reach","*"
"Colebrook School District","=""0290011""","Grade 8","All Tests - District","N/A"
"Colebrook School District","=""0290011""","Grade 8","Curl Up","N/A"
"Colebrook School District","=""0290011""","Grade 8","Mile Run","N/A"
"Colebrook School District","=""0290011""","Grade 8","Push Up","N/A"
"Colebrook School District","=""0290011""","Grade 8","Sit and Reach","N/A"
"Colebrook School District","=""0290011""","Grade 10","All Tests - District","N/A"
"Colebrook School District","=""0290011""","Grade 10","Curl Up","N/A"
"Colebrook School District","=""0290011""","Grade 10","Mile Run","N/A"
"Colebrook School District","=""0290011""","Grade 10","Push Up","N/A"
"Colebrook School District","=""0290011""","Grade 10","Sit and Reach","N/A"
"Columbia School District","=""0300011""","Grade 4","All Tests - District",67.3
"Columbia School District","=""0300011""","Grade 4","Curl Up",94.5
"Columbia School District","=""0300011""","Grade 4","Mile Run",69.1
"Columbia School District","=""0300011""","Grade 4","Push Up",83.6
"Columbia School District","=""0300011""","Grade 4","Sit and Reach",85.5
"Columbia School District","=""0300011""","Grade 6","All Tests - District",77.0
"Columbia School District","=""0300011""","Grade 6","Curl Up",96.7
