"Physical Fitness Tests: Students Reaching Health Standard, 2015-16"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Canaan School District","=""0210011""","Grade 8","Sit and Reach","*"
"Canaan School District","=""0210011""","Grade 10","All Tests - District","N/A"
"Canaan School District","=""0210011""","Grade 10","Curl Up","N/A"
"Canaan School District","=""0210011""","Grade 10","Mile Run","N/A"
"Canaan School District","=""0210011""","Grade 10","Push Up","N/A"
"Canaan School District","=""0210011""","Grade 10","Sit and Reach","N/A"
"Canterbury School District","=""0220011""","Grade 4","All Tests - District",55.3
"Canterbury School District","=""0220011""","Grade 4","Curl Up",76.3
"Canterbury School District","=""0220011""","Grade 4","Mile Run",63.2
"Canterbury School District","=""0220011""","Grade 4","Push Up",71.1
"Canterbury School District","=""0220011""","Grade 4","Sit and Reach",97.4
"Canterbury School District","=""0220011""","Grade 6","All Tests - District",63.2
"Canterbury School District","=""0220011""","Grade 6","Curl Up",78.9
"Canterbury School District","=""0220011""","Grade 6","Mile Run",63.2
"Canterbury School District","=""0220011""","Grade 6","Push Up",76.3
"Canterbury School District","=""0220011""","Grade 6","Sit and Reach",92.1
"Canterbury School District","=""0220011""","Grade 8","All Tests - District",79.3
"Canterbury School District","=""0220011""","Grade 8","Curl Up",84.5
"Canterbury School District","=""0220011""","Grade 8","Mile Run",81.0
"Canterbury School District","=""0220011""","Grade 8","Push Up",82.8
"Canterbury School District","=""0220011""","Grade 8","Sit and Reach",98.3
"Canterbury School District","=""0220011""","Grade 10","All Tests - District","N/A"
"Canterbury School District","=""0220011""","Grade 10","Curl Up","N/A"
"Canterbury School District","=""0220011""","Grade 10","Mile Run","N/A"
"Canterbury School District","=""0220011""","Grade 10","Push Up","N/A"
"Canterbury School District","=""0220011""","Grade 10","Sit and Reach","N/A"
"Canton School District","=""0230011""","Grade 4","All Tests - District",81.5
"Canton School District","=""0230011""","Grade 4","Curl Up",95.8
"Canton School District","=""0230011""","Grade 4","Mile Run",85.7
"Canton School District","=""0230011""","Grade 4","Push Up",94.1
"Canton School District","=""0230011""","Grade 4","Sit and Reach",94.1
"Canton School District","=""0230011""","Grade 6","All Tests - District",80.1
"Canton School District","=""0230011""","Grade 6","Curl Up",99.3
"Canton School District","=""0230011""","Grade 6","Mile Run",89.0
"Canton School District","=""0230011""","Grade 6","Push Up",89.7
"Canton School District","=""0230011""","Grade 6","Sit and Reach",91.9
"Canton School District","=""0230011""","Grade 8","All Tests - District",69.4
"Canton School District","=""0230011""","Grade 8","Curl Up",89.6
"Canton School District","=""0230011""","Grade 8","Mile Run",80.6
"Canton School District","=""0230011""","Grade 8","Push Up",81.3
"Canton School District","=""0230011""","Grade 8","Sit and Reach",82.8
"Canton School District","=""0230011""","Grade 10","All Tests - District",61.8
"Canton School District","=""0230011""","Grade 10","Curl Up",95.1
"Canton School District","=""0230011""","Grade 10","Mile Run",76.5
"Canton School District","=""0230011""","Grade 10","Push Up",84.3
"Canton School District","=""0230011""","Grade 10","Sit and Reach",76.5
"Capitol Region Education Council","=""2410014""","Grade 4","All Tests - District",45.7
"Capitol Region Education Council","=""2410014""","Grade 4","Curl Up",85.4
"Capitol Region Education Council","=""2410014""","Grade 4","Mile Run",69.5
"Capitol Region Education Council","=""2410014""","Grade 4","Push Up",69.2
"Capitol Region Education Council","=""2410014""","Grade 4","Sit and Reach",87.0
"Capitol Region Education Council","=""2410014""","Grade 6","All Tests - District",45.4
"Capitol Region Education Council","=""2410014""","Grade 6","Curl Up",85.2
"Capitol Region Education Council","=""2410014""","Grade 6","Mile Run",64.6
"Capitol Region Education Council","=""2410014""","Grade 6","Push Up",72.4
"Capitol Region Education Council","=""2410014""","Grade 6","Sit and Reach",74.4
"Capitol Region Education Council","=""2410014""","Grade 8","All Tests - District",42.3
"Capitol Region Education Council","=""2410014""","Grade 8","Curl Up",80.6
"Capitol Region Education Council","=""2410014""","Grade 8","Mile Run",60.1
"Capitol Region Education Council","=""2410014""","Grade 8","Push Up",65.0
"Capitol Region Education Council","=""2410014""","Grade 8","Sit and Reach",74.0
"Capitol Region Education Council","=""2410014""","Grade 10","All Tests - District",41.5
"Capitol Region Education Council","=""2410014""","Grade 10","Curl Up",72.7
"Capitol Region Education Council","=""2410014""","Grade 10","Mile Run",53.7
"Capitol Region Education Council","=""2410014""","Grade 10","Push Up",58.5
"Capitol Region Education Council","=""2410014""","Grade 10","Sit and Reach",76.1
"Chaplin School District","=""0240011""","Grade 4","All Tests - District","*"
"Chaplin School District","=""0240011""","Grade 4","Curl Up","*"
"Chaplin School District","=""0240011""","Grade 4","Mile Run","*"
"Chaplin School District","=""0240011""","Grade 4","Push Up","*"
"Chaplin School District","=""0240011""","Grade 4","Sit and Reach","*"
"Chaplin School District","=""0240011""","Grade 6","All Tests - District","*"
"Chaplin School District","=""0240011""","Grade 6","Curl Up","*"
"Chaplin School District","=""0240011""","Grade 6","Mile Run","*"
"Chaplin School District","=""0240011""","Grade 6","Push Up","*"
"Chaplin School District","=""0240011""","Grade 6","Sit and Reach","*"
"Chaplin School District","=""0240011""","Grade 8","All Tests - District","N/A"
"Chaplin School District","=""0240011""","Grade 8","Curl Up","N/A"
"Chaplin School District","=""0240011""","Grade 8","Mile Run","N/A"
"Chaplin School District","=""0240011""","Grade 8","Push Up","N/A"
"Chaplin School District","=""0240011""","Grade 8","Sit and Reach","N/A"
"Chaplin School District","=""0240011""","Grade 10","All Tests - District","N/A"
"Chaplin School District","=""0240011""","Grade 10","Curl Up","N/A"
"Chaplin School District","=""0240011""","Grade 10","Mile Run","N/A"
"Chaplin School District","=""0240011""","Grade 10","Push Up","N/A"
"Chaplin School District","=""0240011""","Grade 10","Sit and Reach","N/A"
"Cheshire School District","=""0250011""","Grade 4","All Tests - District",51.7
"Cheshire School District","=""0250011""","Grade 4","Curl Up",89.0
"Cheshire School District","=""0250011""","Grade 4","Mile Run",81.5
"Cheshire School District","=""0250011""","Grade 4","Push Up",75.3
"Cheshire School District","=""0250011""","Grade 4","Sit and Reach",68.2
"Cheshire School District","=""0250011""","Grade 6","All Tests - District",45.6
"Cheshire School District","=""0250011""","Grade 6","Curl Up",89.2
"Cheshire School District","=""0250011""","Grade 6","Mile Run",78.7
"Cheshire School District","=""0250011""","Grade 6","Push Up",71.0
"Cheshire School District","=""0250011""","Grade 6","Sit and Reach",61.0
"Cheshire School District","=""0250011""","Grade 8","All Tests - District",56.5
"Cheshire School District","=""0250011""","Grade 8","Curl Up",88.5
"Cheshire School District","=""0250011""","Grade 8","Mile Run",82.9
"Cheshire School District","=""0250011""","Grade 8","Push Up",85.7
"Cheshire School District","=""0250011""","Grade 8","Sit and Reach",70.8
"Cheshire School District","=""0250011""","Grade 10","All Tests - District",70.7
"Cheshire School District","=""0250011""","Grade 10","Curl Up",96.2
"Cheshire School District","=""0250011""","Grade 10","Mile Run",78.0
"Cheshire School District","=""0250011""","Grade 10","Push Up",88.9
"Cheshire School District","=""0250011""","Grade 10","Sit and Reach",89.5
"Chester School District","=""0260011""","Grade 4","All Tests - District",29.6
"Chester School District","=""0260011""","Grade 4","Curl Up",70.4
"Chester School District","=""0260011""","Grade 4","Mile Run",77.8
"Chester School District","=""0260011""","Grade 4","Push Up",63.0
"Chester School District","=""0260011""","Grade 4","Sit and Reach",63.0
"Chester School District","=""0260011""","Grade 6","All Tests - District",38.6
"Chester School District","=""0260011""","Grade 6","Curl Up",65.9
"Chester School District","=""0260011""","Grade 6","Mile Run",88.6
"Chester School District","=""0260011""","Grade 6","Push Up",77.3
"Chester School District","=""0260011""","Grade 6","Sit and Reach",72.7
"Chester School District","=""0260011""","Grade 8","All Tests - District","N/A"
"Chester School District","=""0260011""","Grade 8","Curl Up","N/A"
"Chester School District","=""0260011""","Grade 8","Mile Run","N/A"
"Chester School District","=""0260011""","Grade 8","Push Up","N/A"
"Chester School District","=""0260011""","Grade 8","Sit and Reach","N/A"
"Chester School District","=""0260011""","Grade 10","All Tests - District","N/A"
"Chester School District","=""0260011""","Grade 10","Curl Up","N/A"
"Chester School District","=""0260011""","Grade 10","Mile Run","N/A"
"Chester School District","=""0260011""","Grade 10","Push Up","N/A"
"Chester School District","=""0260011""","Grade 10","Sit and Reach","N/A"
"Clinton School District","=""0270011""","Grade 4","All Tests - District",41.7
"Clinton School District","=""0270011""","Grade 4","Curl Up",84.2
"Clinton School District","=""0270011""","Grade 4","Mile Run",65.5
"Clinton School District","=""0270011""","Grade 4","Push Up",88.5
"Clinton School District","=""0270011""","Grade 4","Sit and Reach",73.4
"Clinton School District","=""0270011""","Grade 6","All Tests - District",51.1
"Clinton School District","=""0270011""","Grade 6","Curl Up",98.5
"Clinton School District","=""0270011""","Grade 6","Mile Run",86.9
"Clinton School District","=""0270011""","Grade 6","Push Up",65.0
"Clinton School District","=""0270011""","Grade 6","Sit and Reach",74.5
"Clinton School District","=""0270011""","Grade 8","All Tests - District",49.0
"Clinton School District","=""0270011""","Grade 8","Curl Up",97.5
"Clinton School District","=""0270011""","Grade 8","Mile Run",82.2
"Clinton School District","=""0270011""","Grade 8","Push Up",54.8
"Clinton School District","=""0270011""","Grade 8","Sit and Reach",77.7
"Clinton School District","=""0270011""","Grade 10","All Tests - District",65.3
"Clinton School District","=""0270011""","Grade 10","Curl Up",83.1
"Clinton School District","=""0270011""","Grade 10","Mile Run",70.3
"Clinton School District","=""0270011""","Grade 10","Push Up",83.1
"Clinton School District","=""0270011""","Grade 10","Sit and Reach",88.1
"Colchester School District","=""0280011""","Grade 4","All Tests - District",66.7
"Colchester School District","=""0280011""","Grade 4","Curl Up",87.3
"Colchester School District","=""0280011""","Grade 4","Mile Run",91.5
"Colchester School District","=""0280011""","Grade 4","Push Up",77.6
"Colchester School District","=""0280011""","Grade 4","Sit and Reach",92.7
"Colchester School District","=""0280011""","Grade 6","All Tests - District",70.4
"Colchester School District","=""0280011""","Grade 6","Curl Up",89.7
"Colchester School District","=""0280011""","Grade 6","Mile Run",83.7
"Colchester School District","=""0280011""","Grade 6","Push Up",85.2
"Colchester School District","=""0280011""","Grade 6","Sit and Reach",86.2
"Colchester School District","=""0280011""","Grade 8","All Tests - District",72.3
"Colchester School District","=""0280011""","Grade 8","Curl Up",90.2
"Colchester School District","=""0280011""","Grade 8","Mile Run",85.9
"Colchester School District","=""0280011""","Grade 8","Push Up",87.5
"Colchester School District","=""0280011""","Grade 8","Sit and Reach",90.8
"Colchester School District","=""0280011""","Grade 10","All Tests - District",45.5
"Colchester School District","=""0280011""","Grade 10","Curl Up",80.3
"Colchester School District","=""0280011""","Grade 10","Mile Run",58.1
"Colchester School District","=""0280011""","Grade 10","Push Up",75.8
"Colchester School District","=""0280011""","Grade 10","Sit and Reach",88.4
"Colebrook School District","=""0290011""","Grade 4","All Tests - District","*"
"Colebrook School District","=""0290011""","Grade 4","Curl Up","*"
"Colebrook School District","=""0290011""","Grade 4","Mile Run","*"
"Colebrook School District","=""0290011""","Grade 4","Push Up","*"
"Colebrook School District","=""0290011""","Grade 4","Sit and Reach","*"
"Colebrook School District","=""0290011""","Grade 6","All Tests - District","*"
"Colebrook School District","=""0290011""","Grade 6","Curl Up","*"
"Colebrook School District","=""0290011""","Grade 6","Mile Run","*"
"Colebrook School District","=""0290011""","Grade 6","Push Up","*"
"Colebrook School District","=""0290011""","Grade 6","Sit and Reach","*"
"Colebrook School District","=""0290011""","Grade 8","All Tests - District","N/A"
"Colebrook School District","=""0290011""","Grade 8","Curl Up","N/A"
"Colebrook School District","=""0290011""","Grade 8","Mile Run","N/A"
"Colebrook School District","=""0290011""","Grade 8","Push Up","N/A"
"Colebrook School District","=""0290011""","Grade 8","Sit and Reach","N/A"
"Colebrook School District","=""0290011""","Grade 10","All Tests - District","N/A"
"Colebrook School District","=""0290011""","Grade 10","Curl Up","N/A"
"Colebrook School District","=""0290011""","Grade 10","Mile Run","N/A"
"Colebrook School District","=""0290011""","Grade 10","Push Up","N/A"
"Colebrook School District","=""0290011""","Grade 10","Sit and Reach","N/A"
"Columbia School District","=""0300011""","Grade 4","All Tests - District",71.4
"Columbia School District","=""0300011""","Grade 4","Curl Up",91.4
"Columbia School District","=""0300011""","Grade 4","Mile Run",74.3
"Columbia School District","=""0300011""","Grade 4","Push Up",100.0
"Columbia School District","=""0300011""","Grade 4","Sit and Reach",100.0
"Columbia School District","=""0300011""","Grade 6","All Tests - District",79.5
"Columbia School District","=""0300011""","Grade 6","Curl Up",84.6
"Columbia School District","=""0300011""","Grade 6","Mile Run",87.2
