"Chronic Absenteeism, 2014-15"
"State of Connecticut, All Schools, Gender"

"Organization","School","School Code","Gender","% Chronically Absent"
"Cooperative Educational Services","Preschool-Primary Learning Center (PLC)","=""2439114""","Male","*"
"Cooperative Educational Services","RISE Transitional Program","=""2439314""","Female","*"
"Cooperative Educational Services","RISE Transitional Program","=""2439314""","Male","*"
"Cooperative Educational Services","Six-Six Magnet School","=""2430114""","Female",6.2
"Cooperative Educational Services","Six-Six Magnet School","=""2430114""","Male",8.3
"Cooperative Educational Services","Therapeutic Day Program","=""2439414""","Female",60.7
"Cooperative Educational Services","Therapeutic Day Program","=""2439414""","Male",38.2
"Cornwall School District","Cornwall Consolidated School","=""0310111""","Female",0.0
"Cornwall School District","Cornwall Consolidated School","=""0310111""","Male","*"
"Coventry School District","Capt. Nathan Hale School","=""0325111""","Female",7.8
"Coventry School District","Capt. Nathan Hale School","=""0325111""","Male",4.4
"Coventry School District","Coventry Academy","=""0320111""","Female","*"
"Coventry School District","Coventry Academy","=""0320111""","Male","*"
"Coventry School District","Coventry Grammar School","=""0320211""","Female",4.1
"Coventry School District","Coventry Grammar School","=""0320211""","Male",5.1
"Coventry School District","Coventry High School","=""0326111""","Female",9.5
"Coventry School District","Coventry High School","=""0326111""","Male",10.0
"Coventry School District","George Hersey Robertson School","=""0320411""","Female","*"
"Coventry School District","George Hersey Robertson School","=""0320411""","Male","*"
"Cromwell School District","Cromwell High School","=""0336111""","Female","*"
"Cromwell School District","Cromwell High School","=""0336111""","Male","*"
"Cromwell School District","Cromwell Middle School","=""0335111""","Female",2.8
"Cromwell School District","Cromwell Middle School","=""0335111""","Male",3.8
"Cromwell School District","Edna C. Stevens School","=""0330211""","Female",2.9
"Cromwell School District","Edna C. Stevens School","=""0330211""","Male",3.1
"Cromwell School District","Woodside Intermediate School","=""0330311""","Female",3.1
"Cromwell School District","Woodside Intermediate School","=""0330311""","Male",2.4
"Danbury School District","Alternative Center For Excellence","=""0346211""","Female",56.4
"Danbury School District","Alternative Center For Excellence","=""0346211""","Male",66.7
"Danbury School District","Broadview Middle School","=""0345111""","Female",5.8
"Danbury School District","Broadview Middle School","=""0345111""","Male",4.4
"Danbury School District","Danbury High School","=""0346111""","Female",10.4
"Danbury School District","Danbury High School","=""0346111""","Male",12.4
"Danbury School District","Ellsworth Avenue School","=""0341411""","Female",4.5
"Danbury School District","Ellsworth Avenue School","=""0341411""","Male",3.9
"Danbury School District","Great Plain School","=""0341111""","Female",4.0
"Danbury School District","Great Plain School","=""0341111""","Male",6.3
"Danbury School District","Hayestown Avenue School","=""0340211""","Female",7.0
"Danbury School District","Hayestown Avenue School","=""0340211""","Male",4.2
"Danbury School District","King Street Intermediate School","=""0341711""","Female",5.5
"Danbury School District","King Street Intermediate School","=""0341711""","Male",8.6
"Danbury School District","King Street Primary School","=""0341311""","Female",3.1
"Danbury School District","King Street Primary School","=""0341311""","Male",7.4
"Danbury School District","Mill Ridge Primary School","=""0340511""","Female",6.5
"Danbury School District","Mill Ridge Primary School","=""0340511""","Male",3.6
"Danbury School District","Morris Street School","=""0340611""","Female","*"
"Danbury School District","Morris Street School","=""0340611""","Male","*"
"Danbury School District","Park Avenue School","=""0340811""","Female",7.6
"Danbury School District","Park Avenue School","=""0340811""","Male",5.3
"Danbury School District","Pembroke School","=""0341511""","Female",4.0
"Danbury School District","Pembroke School","=""0341511""","Male",7.0
"Danbury School District","Rogers Park Middle School","=""0345211""","Female",3.1
"Danbury School District","Rogers Park Middle School","=""0345211""","Male",2.8
"Danbury School District","Shelter Rock School","=""0341211""","Female",2.6
"Danbury School District","Shelter Rock School","=""0341211""","Male",6.6
"Danbury School District","South Street School","=""0341011""","Female",5.4
"Danbury School District","South Street School","=""0341011""","Male",8.7
"Danbury School District","Stadley Rough School","=""0341611""","Female",7.5
"Danbury School District","Stadley Rough School","=""0341611""","Male",6.6
"Danbury School District","Western CT Academy of International Studies Elementary Magnet School","=""0341911""","Female",3.9
"Danbury School District","Western CT Academy of International Studies Elementary Magnet School","=""0341911""","Male",4.6
"Danbury School District","Westside Middle School Academy","=""0340311""","Female","*"
"Danbury School District","Westside Middle School Academy","=""0340311""","Male","*"
"Darien School District","Darien High School","=""0356111""","Female",5.5
"Darien School District","Darien High School","=""0356111""","Male",6.5
"Darien School District","Hindley Elementary School","=""0350211""","Female","*"
"Darien School District","Hindley Elementary School","=""0350211""","Male","*"
"Darien School District","Holmes Elementary School","=""0350711""","Female","*"
"Darien School District","Holmes Elementary School","=""0350711""","Male","*"
"Darien School District","Middlesex Middle School","=""0355111""","Female",4.9
"Darien School District","Middlesex Middle School","=""0355111""","Male",5.0
"Darien School District","Ox Ridge Elementary School","=""0351311""","Female","*"
"Darien School District","Ox Ridge Elementary School","=""0351311""","Male","*"
"Darien School District","Royle Elementary School","=""0350511""","Female",4.9
"Darien School District","Royle Elementary School","=""0350511""","Male",4.5
"Darien School District","Tokeneke Elementary School","=""0350611""","Female","*"
"Darien School District","Tokeneke Elementary School","=""0350611""","Male","*"
"Deep River School District","Deep River Elementary School","=""0360111""","Female","*"
"Deep River School District","Deep River Elementary School","=""0360111""","Male","*"
"Department of Mental Health and Addiction Services","Connecticut Valley Hospital","=""3370215""","Female","*"
"Department of Mental Health and Addiction Services","Connecticut Valley Hospital","=""3370215""","Male","*"
"Department of Mental Health and Addiction Services","Connecticut Mental Health Center","=""3370415""","Male","*"
"Derby School District","Bradley School","=""0370611""","Female",4.3
"Derby School District","Bradley School","=""0370611""","Male",4.9
"Derby School District","Derby High School","=""0376111""","Female",24.3
"Derby School District","Derby High School","=""0376111""","Male",25.8
"Derby School District","Derby Middle School","=""0375011""","Female",17.5
"Derby School District","Derby Middle School","=""0375011""","Male",16.5
"Derby School District","Irving School","=""0370411""","Female",18.7
"Derby School District","Irving School","=""0370411""","Male",21.1
"East Granby School District","Allgrove School","=""0400111""","Female",5.6
"East Granby School District","Allgrove School","=""0400111""","Male",7.1
"East Granby School District","East Granby High School","=""0406111""","Female",9.5
"East Granby School District","East Granby High School","=""0406111""","Male",10.8
"East Granby School District","East Granby Middle School","=""0405111""","Female","*"
"East Granby School District","East Granby Middle School","=""0405111""","Male","*"
"East Granby School District","R. Dudley Seymour School","=""0400211""","Female","*"
"East Granby School District","R. Dudley Seymour School","=""0400211""","Male","*"
"East Haddam School District","East Haddam Elementary School","=""0410111""","Female",5.6
"East Haddam School District","East Haddam Elementary School","=""0410111""","Male",3.9
"East Haddam School District","Nathan Hale-Ray High School","=""0416111""","Female",11.7
"East Haddam School District","Nathan Hale-Ray High School","=""0416111""","Male",9.8
"East Haddam School District","Nathan Hale-Ray Middle School","=""0415111""","Female",4.2
"East Haddam School District","Nathan Hale-Ray Middle School","=""0415111""","Male",3.7
"East Hampton School District","Center School","=""0420311""","Female",4.7
"East Hampton School District","Center School","=""0420311""","Male",4.6
"East Hampton School District","East Hampton High School","=""0426111""","Female",9.6
"East Hampton School District","East Hampton High School","=""0426111""","Male",7.8
"East Hampton School District","East Hampton Middle School","=""0425111""","Female",6.0
"East Hampton School District","East Hampton Middle School","=""0425111""","Male",6.6
"East Hampton School District","Memorial School","=""0420111""","Female",7.7
"East Hampton School District","Memorial School","=""0420111""","Male",8.2
"East Hampton School District","The Learning Center at East Hampton","=""0429011""","Female","*"
"East Hampton School District","The Learning Center at East Hampton","=""0429011""","Male","*"
"East Hartford School District","Anna E. Norris School","=""0430911""","Female",19.1
"East Hartford School District","Anna E. Norris School","=""0430911""","Male",21.7
"East Hartford School District","Connecticut IB Academy","=""0436311""","Female","*"
"East Hartford School District","Connecticut IB Academy","=""0436311""","Male","*"
