"Chronic Absenteeism, 2012-13"
"State of Connecticut, All Schools, Gender"

"Organization","School","School Code","Gender","% Chronically Absent"
"Darien School District","Ox Ridge Elementary School","=""0351311""","Female","*"
"Darien School District","Ox Ridge Elementary School","=""0351311""","Male","*"
"Darien School District","Royle Elementary School","=""0350511""","Female","*"
"Darien School District","Royle Elementary School","=""0350511""","Male","*"
"Darien School District","Tokeneke Elementary School","=""0350611""","Female",3.2
"Darien School District","Tokeneke Elementary School","=""0350611""","Male",3.1
"Deep River School District","Deep River Elementary School","=""0360111""","Female","*"
"Deep River School District","Deep River Elementary School","=""0360111""","Male","*"
"Department of Mental Health and Addiction Services","Connecticut Valley Hospital","=""3370215""","Female","*"
"Department of Mental Health and Addiction Services","Connecticut Valley Hospital","=""3370215""","Male","*"
"Department of Mental Health and Addiction Services","Greater Bridgeport Community Mental Health Center","=""3370515""","Male","*"
"Derby School District","Bradley School","=""0370611""","Female",6.1
"Derby School District","Bradley School","=""0370611""","Male",13.5
"Derby School District","Derby High School","=""0376111""","Female",21.1
"Derby School District","Derby High School","=""0376111""","Male",20.4
"Derby School District","Derby Middle School","=""0375011""","Female",12.0
"Derby School District","Derby Middle School","=""0375011""","Male",15.7
"Derby School District","Irving School","=""0370411""","Female",12.2
"Derby School District","Irving School","=""0370411""","Male",13.0
"East Granby School District","Allgrove School","=""0400111""","Female","*"
"East Granby School District","Allgrove School","=""0400111""","Male","*"
"East Granby School District","East Granby High School","=""0406111""","Female",11.6
"East Granby School District","East Granby High School","=""0406111""","Male",10.7
"East Granby School District","East Granby Middle School","=""0405111""","Female","*"
"East Granby School District","East Granby Middle School","=""0405111""","Male","*"
"East Granby School District","R. Dudley Seymour School","=""0400211""","Female","*"
"East Granby School District","R. Dudley Seymour School","=""0400211""","Male","*"
"East Haddam School District","East Haddam Elementary School","=""0410111""","Female",6.6
"East Haddam School District","East Haddam Elementary School","=""0410111""","Male",5.2
"East Haddam School District","Nathan Hale-Ray High School","=""0416111""","Female",11.6
"East Haddam School District","Nathan Hale-Ray High School","=""0416111""","Male",9.0
"East Haddam School District","Nathan Hale-Ray Middle School","=""0415111""","Female",5.1
"East Haddam School District","Nathan Hale-Ray Middle School","=""0415111""","Male",6.2
"East Hampton School District","Center School","=""0420311""","Female",4.5
"East Hampton School District","Center School","=""0420311""","Male",6.5
"East Hampton School District","East Hampton High School","=""0426111""","Female",6.5
"East Hampton School District","East Hampton High School","=""0426111""","Male",3.4
"East Hampton School District","East Hampton Middle School","=""0425111""","Female",5.9
"East Hampton School District","East Hampton Middle School","=""0425111""","Male",8.9
"East Hampton School District","Memorial School","=""0420111""","Female",4.9
"East Hampton School District","Memorial School","=""0420111""","Male",5.1
"East Hampton School District","The Learning Center at East Hampton","=""0429011""","Female","*"
"East Hampton School District","The Learning Center at East Hampton","=""0429011""","Male","*"
"East Hartford School District","Anna E. Norris School","=""0430911""","Female",21.0
"East Hartford School District","Anna E. Norris School","=""0430911""","Male",21.4
"East Hartford School District","Connecticut IB Academy","=""0436311""","Female","*"
"East Hartford School District","Connecticut IB Academy","=""0436311""","Male","*"
"East Hartford School District","Dr. Franklin H. Mayberry School","=""0430611""","Female",12.3
"East Hartford School District","Dr. Franklin H. Mayberry School","=""0430611""","Male",13.7
"East Hartford School District","Dr. John A. Langford School","=""0432211""","Female",13.5
"East Hartford School District","Dr. John A. Langford School","=""0432211""","Male",13.0
"East Hartford School District","Dr. Thomas S. O'Connell School","=""0431011""","Female",6.8
"East Hartford School District","Dr. Thomas S. O'Connell School","=""0431011""","Male",9.2
"East Hartford School District","East Hartford High School","=""0436211""","Female",14.6
"East Hartford School District","East Hartford High School","=""0436211""","Male",17.5
"East Hartford School District","East Hartford Middle School","=""0435111""","Female",32.3
"East Hartford School District","East Hartford Middle School","=""0435111""","Male",32.1
"East Hartford School District","Governor William Pitkin School","=""0432011""","Female",6.0
"East Hartford School District","Governor William Pitkin School","=""0432011""","Male",7.4
"East Hartford School District","Hockanum School","=""0430511""","Female",13.5
"East Hartford School District","Hockanum School","=""0430511""","Male",18.7
"East Hartford School District","Joseph O. Goodwin School","=""0430411""","Female",11.3
"East Hartford School District","Joseph O. Goodwin School","=""0430411""","Male",13.7
"East Hartford School District","Robert J. O'Brien School","=""0431811""","Female",14.0
"East Hartford School District","Robert J. O'Brien School","=""0431811""","Male",13.0
"East Hartford School District","Silver Lane School","=""0431211""","Female",24.1
"East Hartford School District","Silver Lane School","=""0431211""","Male",15.3
"East Hartford School District","Stevens Alternate High school","=""0436411""","Female",55.9
"East Hartford School District","Stevens Alternate High school","=""0436411""","Male",45.8
"East Hartford School District","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","Female",6.4
"East Hartford School District","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","Male",7.8
"East Hartford School District","Woodland School","=""0439011""","Female",72.2
"East Hartford School District","Woodland School","=""0439011""","Male",56.6
"East Haven School District","Carbone School/East Haven Academy","=""0441711""","Female",11.9
"East Haven School District","Carbone School/East Haven Academy","=""0441711""","Male",6.3
"East Haven School District","D. C. Moore School","=""0441411""","Female","*"
"East Haven School District","D. C. Moore School","=""0441411""","Male","*"
"East Haven School District","Deer Run School","=""0440111""","Female",5.8
"East Haven School District","Deer Run School","=""0440111""","Male",8.3
"East Haven School District","Dominick H. Ferrara School","=""0441311""","Female",7.6
"East Haven School District","Dominick H. Ferrara School","=""0441311""","Male",12.1
"East Haven School District","East Haven High School","=""0446111""","Female",27.5
"East Haven School District","East Haven High School","=""0446111""","Male",24.7
"East Haven School District","Grove J. Tuttle School","=""0441011""","Female","*"
"East Haven School District","Grove J. Tuttle School","=""0441011""","Male","*"
"East Haven School District","Joseph Melillo Middle School","=""0445111""","Female",20.1
"East Haven School District","Joseph Melillo Middle School","=""0445111""","Male",13.7
"East Haven School District","Momauguin School","=""0440711""","Female",10.4
"East Haven School District","Momauguin School","=""0440711""","Male",14.3
"East Haven School District","Overbrook Elementary School","=""0441811""","Female",9.2
"East Haven School District","Overbrook Elementary School","=""0441811""","Male",13.8
"East Haven School District","Pathways","=""0449011""","Female","*"
"East Haven School District","Pathways","=""0449011""","Male","*"
"East Lyme School District","East Lyme High School","=""0456111""","Female",4.2
"East Lyme School District","East Lyme High School","=""0456111""","Male",4.9
"East Lyme School District","East Lyme Middle School","=""0455111""","Female",4.7
"East Lyme School District","East Lyme Middle School","=""0455111""","Male",7.2
"East Lyme School District","Flanders School","=""0450111""","Female","*"
"East Lyme School District","Flanders School","=""0450111""","Male","*"
"East Lyme School District","Lillie B. Haynes School","=""0450411""","Female",5.0
"East Lyme School District","Lillie B. Haynes School","=""0450411""","Male",6.3
"East Lyme School District","Niantic Center School","=""0450211""","Female","*"
"East Lyme School District","Niantic Center School","=""0450211""","Male","*"
"East Windsor School District","Broad Brook Elementary School","=""0470111""","Female",10.9
"East Windsor School District","Broad Brook Elementary School","=""0470111""","Male",6.9
"East Windsor School District","East Windsor High School","=""0476111""","Female",6.7
"East Windsor School District","East Windsor High School","=""0476111""","Male",12.4
"East Windsor School District","East Windsor Middle School","=""0475411""","Female",13.1
"East Windsor School District","East Windsor Middle School","=""0475411""","Male",10.8
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Adolescent Principal Referred Expulsion Program","=""2539214""","Female","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Adolescent Principal Referred Expulsion Program","=""2539214""","Male","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Female",62.8
