"Chronic Absenteeism, 2014-15"
", All Schools, Race/Ethnicity"

"District","District Code","School","School Code","Category","% Chronically Absent"
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Male",69.2
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Non-ELL",72.0
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Not Eligible For Lunch","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","School",72.0
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Special Education",72.0
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Two or More Races","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","White",66.7
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Eligible For Reduced Lunch","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Grade 12",87.0
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Asian","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Black or African American","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Eligible For Free Lunch","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Female","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Grade   9","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Grade 10","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Grade 11","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Hispanic/Latino of any race","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Male",20.0
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Non-ELL",16.3
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Not Eligible For Lunch","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","School",16.3
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Special Education",16.3
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Two or More Races","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","White","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Eligible For Reduced Lunch","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Grade 12","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Kindergarten",13.8
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","American Indian or Alaska Native","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Asian","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Black or African American",7.5
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","ELL","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Eligible For Free Lunch",13.3
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Female",7.3
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   1","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   2","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   3","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   4",10.8
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   5","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   6",11.1
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   7",14.3
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   8",12.5
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Hispanic/Latino of any race",15.3
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Male",10.5
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Non-ELL",8.9
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Non-Special Education",8.5
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Not Eligible For Lunch",5.2
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","School",8.9
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Special Education",12.2
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Two or More Races","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","White",6.0
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Eligible For Reduced Lunch",12.7
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Kindergarten","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Asian","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Black or African American","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","ELL","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Eligible For Free Lunch",10.2
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Female",7.0
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   1","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   2","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   3","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   4","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   5","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   6","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   7","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   8",12.2
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Hispanic/Latino of any race","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Male",6.8
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Non-ELL",6.5
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Non-Special Education",6.6
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Not Eligible For Lunch",5.5
"Ashford School District","=""0030011""","Ashford School","=""0030111""","School",6.9
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Special Education","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Two or More Races","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","White",6.4
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Eligible For Reduced Lunch","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""","American Indian or Alaska Native","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Asian","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Black or African American",26.3
"Avon School District","=""0040011""","Avon High School","=""0046111""","ELL","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Eligible For Free Lunch",23.5
"Avon School District","=""0040011""","Avon High School","=""0046111""","Female",6.5
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade   9",4.5
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 10",3.5
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 11",4.9
"Avon School District","=""0040011""","Avon High School","=""0046111""","Hispanic/Latino of any race",9.2
"Avon School District","=""0040011""","Avon High School","=""0046111""","Male",2.9
"Avon School District","=""0040011""","Avon High School","=""0046111""","Non-ELL",4.7
"Avon School District","=""0040011""","Avon High School","=""0046111""","Non-Special Education",3.8
"Avon School District","=""0040011""","Avon High School","=""0046111""","Not Eligible For Lunch",4.0
"Avon School District","=""0040011""","Avon High School","=""0046111""","School",4.7
"Avon School District","=""0040011""","Avon High School","=""0046111""","Special Education",13.0
"Avon School District","=""0040011""","Avon High School","=""0046111""","Two or More Races","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""","White",4.0
"Avon School District","=""0040011""","Avon High School","=""0046111""","Eligible For Reduced Lunch","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 12",6.1
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","American Indian or Alaska Native","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Asian",0.0
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Black or African American","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","ELL","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Eligible For Free Lunch",0.0
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Female",0.0
