"Chronic Absenteeism, 2011-12"
", All Schools, English Learner Status"

"District","District Code","School","School Code","Category","% Chronically Absent"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","American Indian or Alaska Native","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Asian","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Black or African American",6.2
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","ELL","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Eligible For Free Lunch",12.6
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Female",5.6
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   1",9.1
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   2","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   3",8.2
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   4",8.2
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   5","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   6","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   7","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   8",16.4
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Hispanic/Latino of any race",9.5
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Male",9.5
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Non-ELL",7.2
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Non-Special Education",7.2
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","School",7.5
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Special Education",10.5
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Two or More Races",0.0
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Eligible For Reduced Lunch",11.1
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Not Eligible For Lunch",4.7
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","White",7.3
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Kindergarten",10.9
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Asian","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Black or African American","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","ELL","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Eligible For Free Lunch",12.5
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Female",9.4
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   1","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   2","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   3","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   4","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   5","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   6",12.0
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   7","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   8",13.7
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Hispanic/Latino of any race","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Male",8.8
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Non-ELL",9.2
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Non-Special Education",8.1
"Ashford School District","=""0030011""","Ashford School","=""0030111""","School",9.1
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Special Education",16.7
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Two or More Races","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Eligible For Reduced Lunch","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Not Eligible For Lunch",7.4
"Ashford School District","=""0030011""","Ashford School","=""0030111""","White",8.8
"Avon School District","=""0040011""","Avon High School","=""0046111""","American Indian or Alaska Native","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Asian","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Black or African American","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""","ELL","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Eligible For Free Lunch","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Female",3.8
"Avon School District","=""0040011""","Avon High School","=""0046111""","Hispanic/Latino of any race",0.0
"Avon School District","=""0040011""","Avon High School","=""0046111""","Male",1.9
"Avon School District","=""0040011""","Avon High School","=""0046111""","Native Hawaiian or Other Pacific Islander","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Non-ELL",2.9
"Avon School District","=""0040011""","Avon High School","=""0046111""","Non-Special Education",2.5
"Avon School District","=""0040011""","Avon High School","=""0046111""","School",2.9
"Avon School District","=""0040011""","Avon High School","=""0046111""","Special Education",6.7
"Avon School District","=""0040011""","Avon High School","=""0046111""","Two or More Races","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Eligible For Reduced Lunch","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade   9",3.2
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 10",3.9
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 11",3.8
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 12","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Not Eligible For Lunch",2.7
"Avon School District","=""0040011""","Avon High School","=""0046111""","White",2.9
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Asian",0.0
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Black or African American","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","ELL","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Eligible For Free Lunch","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Female",6.5
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade   7",4.1
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade   8",7.6
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Hispanic/Latino of any race","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Male",5.3
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Non-ELL",5.9
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Non-Special Education",5.4
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","School",5.9
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Special Education",9.1
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Two or More Races","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Eligible For Reduced Lunch","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Not Eligible For Lunch",5.3
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","White",6.0
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Kindergarten",8.9
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","American Indian or Alaska Native","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Asian",12.9
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Black or African American","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","ELL","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Eligible For Free Lunch","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Female",4.5
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade   1",5.8
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade   2","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade   3",5.4
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade   4",5.5
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Hispanic/Latino of any race","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Male",6.3
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Non-ELL",5.0
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Non-Special Education",5.4
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","School",5.4
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Special Education","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Two or More Races","*"
