"Chronic Absenteeism, 2015-16"
"State of Connecticut, All Schools, Gender"

"Organization","School","School Code","Gender","% Chronically Absent"
"Connecticut Technical High School System","Platt Technical High School","=""9002616""","Male",5.6
"Connecticut Technical High School System","Vinal Technical High School","=""9001816""","Female",21.0
"Connecticut Technical High School System","Vinal Technical High School","=""9001816""","Male",11.3
"Connecticut Technical High School System","W. F. Kaynor Technical High School","=""9002316""","Female",9.7
"Connecticut Technical High School System","W. F. Kaynor Technical High School","=""9002316""","Male",4.8
"Connecticut Technical High School System","Windham Technical High School","=""9002416""","Female",10.1
"Connecticut Technical High School System","Windham Technical High School","=""9002416""","Male",5.0
"Cooperative Educational Services","Developmental Learning Center (DLC)","=""2439214""","Female","*"
"Cooperative Educational Services","Developmental Learning Center (DLC)","=""2439214""","Male","*"
"Cooperative Educational Services","Preschool-Primary Learning Center (PLC)","=""2439114""","Female","*"
"Cooperative Educational Services","Preschool-Primary Learning Center (PLC)","=""2439114""","Male","*"
"Cooperative Educational Services","RISE Transitional Program","=""2439314""","Female","*"
"Cooperative Educational Services","RISE Transitional Program","=""2439314""","Male","*"
"Cooperative Educational Services","Six-Six Magnet School","=""2430114""","Female",7.2
"Cooperative Educational Services","Six-Six Magnet School","=""2430114""","Male",6.4
"Cooperative Educational Services","Therapeutic Day Program","=""2439414""","Female",42.9
"Cooperative Educational Services","Therapeutic Day Program","=""2439414""","Male",34.6
"Cornwall School District","Cornwall Consolidated School","=""0310111""","Female","*"
"Cornwall School District","Cornwall Consolidated School","=""0310111""","Male","*"
"Coventry School District","Capt. Nathan Hale School","=""0325111""","Female",7.4
"Coventry School District","Capt. Nathan Hale School","=""0325111""","Male",6.2
"Coventry School District","Coventry Academy","=""0320111""","Female","*"
"Coventry School District","Coventry Academy","=""0320111""","Male","*"
"Coventry School District","Coventry Grammar School","=""0320211""","Female","*"
"Coventry School District","Coventry Grammar School","=""0320211""","Male","*"
"Coventry School District","Coventry High School","=""0326111""","Female",9.0
"Coventry School District","Coventry High School","=""0326111""","Male",5.7
"Coventry School District","George Hersey Robertson School","=""0320411""","Female","*"
"Coventry School District","George Hersey Robertson School","=""0320411""","Male","*"
"Cromwell School District","Cromwell High School","=""0336111""","Female",2.1
"Cromwell School District","Cromwell High School","=""0336111""","Male",2.4
"Cromwell School District","Cromwell Middle School","=""0335111""","Female","*"
"Cromwell School District","Cromwell Middle School","=""0335111""","Male","*"
"Cromwell School District","Edna C. Stevens School","=""0330211""","Female","*"
"Cromwell School District","Edna C. Stevens School","=""0330211""","Male","*"
"Cromwell School District","Woodside Intermediate School","=""0330311""","Female",0.0
"Cromwell School District","Woodside Intermediate School","=""0330311""","Male","*"
"Danbury School District","Alternative Center For Excellence","=""0346211""","Female",64.3
"Danbury School District","Alternative Center For Excellence","=""0346211""","Male",57.1
"Danbury School District","Broadview Middle School","=""0345111""","Female",3.9
"Danbury School District","Broadview Middle School","=""0345111""","Male",3.7
"Danbury School District","Danbury High School","=""0346111""","Female",11.2
"Danbury School District","Danbury High School","=""0346111""","Male",12.5
"Danbury School District","Ellsworth Avenue School","=""0341411""","Female","*"
"Danbury School District","Ellsworth Avenue School","=""0341411""","Male","*"
"Danbury School District","Great Plain School","=""0341111""","Female",7.2
"Danbury School District","Great Plain School","=""0341111""","Male",6.7
"Danbury School District","Hayestown Avenue School","=""0340211""","Female",7.4
"Danbury School District","Hayestown Avenue School","=""0340211""","Male",9.8
"Danbury School District","King Street Intermediate School","=""0341711""","Female",5.5
"Danbury School District","King Street Intermediate School","=""0341711""","Male",9.2
"Danbury School District","King Street Primary School","=""0341311""","Female",7.7
"Danbury School District","King Street Primary School","=""0341311""","Male",5.2
"Danbury School District","Mill Ridge Primary School","=""0340511""","Female","*"
"Danbury School District","Mill Ridge Primary School","=""0340511""","Male","*"
"Danbury School District","Morris Street School","=""0340611""","Female","*"
"Danbury School District","Morris Street School","=""0340611""","Male","*"
"Danbury School District","Park Avenue School","=""0340811""","Female",6.9
"Danbury School District","Park Avenue School","=""0340811""","Male",9.7
"Danbury School District","Pembroke School","=""0341511""","Female",5.7
"Danbury School District","Pembroke School","=""0341511""","Male",8.7
"Danbury School District","Rogers Park Middle School","=""0345211""","Female",4.8
"Danbury School District","Rogers Park Middle School","=""0345211""","Male",5.0
"Danbury School District","Shelter Rock School","=""0341211""","Female",5.7
"Danbury School District","Shelter Rock School","=""0341211""","Male",6.9
"Danbury School District","South Street School","=""0341011""","Female","*"
"Danbury School District","South Street School","=""0341011""","Male","*"
"Danbury School District","Stadley Rough School","=""0341611""","Female",6.9
"Danbury School District","Stadley Rough School","=""0341611""","Male",7.3
"Danbury School District","Western CT Academy of International Studies Elementary Magnet School","=""0341911""","Female","*"
"Danbury School District","Western CT Academy of International Studies Elementary Magnet School","=""0341911""","Male","*"
"Danbury School District","Westside Middle School Academy","=""0340311""","Female",3.0
"Danbury School District","Westside Middle School Academy","=""0340311""","Male",2.3
"Darien School District","Darien High School","=""0356111""","Female",4.9
"Darien School District","Darien High School","=""0356111""","Male",4.0
"Darien School District","Hindley Elementary School","=""0350211""","Female","*"
"Darien School District","Hindley Elementary School","=""0350211""","Male","*"
"Darien School District","Holmes Elementary School","=""0350711""","Female",0.0
"Darien School District","Holmes Elementary School","=""0350711""","Male","*"
"Darien School District","Middlesex Middle School","=""0355111""","Female",3.1
"Darien School District","Middlesex Middle School","=""0355111""","Male",2.9
"Darien School District","Ox Ridge Elementary School","=""0351311""","Female","*"
"Darien School District","Ox Ridge Elementary School","=""0351311""","Male","*"
"Darien School District","Royle Elementary School","=""0350511""","Female","*"
"Darien School District","Royle Elementary School","=""0350511""","Male","*"
"Darien School District","Tokeneke Elementary School","=""0350611""","Female","*"
"Darien School District","Tokeneke Elementary School","=""0350611""","Male","*"
"Deep River School District","Deep River Elementary School","=""0360111""","Female","*"
"Deep River School District","Deep River Elementary School","=""0360111""","Male","*"
"Department of Mental Health and Addiction Services","Connecticut Valley Hospital","=""3370215""","Female","*"
"Department of Mental Health and Addiction Services","Connecticut Valley Hospital","=""3370215""","Male","*"
"Derby School District","Bradley School","=""0370611""","Female",6.5
"Derby School District","Bradley School","=""0370611""","Male",7.5
"Derby School District","Derby Alternative Education Center","=""0370511""","Female","*"
"Derby School District","Derby Alternative Education Center","=""0370511""","Male","*"
"Derby School District","Derby High School","=""0376111""","Female",22.7
"Derby School District","Derby High School","=""0376111""","Male",21.7
"Derby School District","Derby Middle School","=""0375011""","Female",11.3
"Derby School District","Derby Middle School","=""0375011""","Male",14.9
"Derby School District","Irving School","=""0370411""","Female",9.0
"Derby School District","Irving School","=""0370411""","Male",7.9
"East Granby School District","Allgrove School","=""0400111""","Female",6.5
"East Granby School District","Allgrove School","=""0400111""","Male",7.9
"East Granby School District","East Granby High School","=""0406111""","Female",7.8
"East Granby School District","East Granby High School","=""0406111""","Male",9.5
"East Granby School District","East Granby Middle School","=""0405111""","Female","*"
"East Granby School District","East Granby Middle School","=""0405111""","Male","*"
"East Granby School District","R. Dudley Seymour School","=""0400211""","Female","*"
"East Granby School District","R. Dudley Seymour School","=""0400211""","Male","*"
"East Haddam School District","East Haddam Elementary School","=""0410111""","Female",4.1
"East Haddam School District","East Haddam Elementary School","=""0410111""","Male",5.3
"East Haddam School District","Nathan Hale-Ray High School","=""0416111""","Female",8.0
"East Haddam School District","Nathan Hale-Ray High School","=""0416111""","Male",8.6
"East Haddam School District","Nathan Hale-Ray Middle School","=""0415111""","Female",5.6
"East Haddam School District","Nathan Hale-Ray Middle School","=""0415111""","Male",4.8
"East Hampton School District","Center School","=""0420311""","Female",4.2
"East Hampton School District","Center School","=""0420311""","Male","*"
