"Chronic Absenteeism, 2011-12"
"State of Connecticut, All Schools, Free/Reduced Price Meal Eligibility"

"Organization","School","School Code","Free/Reduced Price Meal Eligibility","% Chronically Absent"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Eligible For Free Lunch",64.7
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Eligible For Reduced Lunch",44.4
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Not Eligible For Lunch",45.7
"Capitol Region Education Council","Integrated Program Models","=""2419414""","Eligible For Free Lunch","*"
"Capitol Region Education Council","Integrated Program Models","=""2419414""","Not Eligible For Lunch","*"
"Capitol Region Education Council","International Magnet School for Global Citizenship","=""2410414""","Eligible For Free Lunch","*"
"Capitol Region Education Council","International Magnet School for Global Citizenship","=""2410414""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","International Magnet School for Global Citizenship","=""2410414""","Not Eligible For Lunch",5.3
"Capitol Region Education Council","John J. Allison Polaris Center","=""2419014""","Eligible For Free Lunch",70.7
"Capitol Region Education Council","John J. Allison Polaris Center","=""2419014""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","John J. Allison Polaris Center","=""2419014""","Not Eligible For Lunch","*"
"Capitol Region Education Council","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Eligible For Free Lunch","*"
"Capitol Region Education Council","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Not Eligible For Lunch","*"
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","=""2416514""","Eligible For Free Lunch",17.6
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","=""2416514""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","=""2416514""","Not Eligible For Lunch","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","=""2416114""","Eligible For Free Lunch",14.6
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","=""2416114""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","=""2416114""","Not Eligible For Lunch","*"
"Capitol Region Education Council","Montessori Magnet School","=""2413114""","Eligible For Free Lunch",5.9
"Capitol Region Education Council","Montessori Magnet School","=""2413114""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","Montessori Magnet School","=""2413114""","Not Eligible For Lunch","*"
"Capitol Region Education Council","Museum Academy","=""2410514""","Eligible For Free Lunch",15.5
"Capitol Region Education Council","Museum Academy","=""2410514""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","Museum Academy","=""2410514""","Not Eligible For Lunch","*"
"Capitol Region Education Council","Public Safety Academy","=""2415214""","Eligible For Free Lunch",30.6
"Capitol Region Education Council","Public Safety Academy","=""2415214""","Eligible For Reduced Lunch",18.6
"Capitol Region Education Council","Public Safety Academy","=""2415214""","Not Eligible For Lunch",16.3
"Capitol Region Education Council","Reggio Magnet School of the Arts","=""2410314""","Eligible For Free Lunch",21.7
"Capitol Region Education Council","Reggio Magnet School of the Arts","=""2410314""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","Reggio Magnet School of the Arts","=""2410314""","Not Eligible For Lunch","*"
"Capitol Region Education Council","River Street Early Learning Center (Site 2)","=""2419514""","Eligible For Free Lunch","*"
"Capitol Region Education Council","River Street Early Learning Center (Site 2)","=""2419514""","Not Eligible For Lunch","*"
"Capitol Region Education Council","River Street School","=""2419314""","Eligible For Free Lunch","*"
"Capitol Region Education Council","River Street School","=""2419314""","Not Eligible For Lunch","*"
"Capitol Region Education Council","Soundbridge","=""2419114""","Eligible For Free Lunch","*"
"Capitol Region Education Council","Soundbridge","=""2419114""","Not Eligible For Lunch","*"
"Capitol Region Education Council","Two Rivers Magnet Middle School","=""2415014""","Eligible For Free Lunch",10.9
"Capitol Region Education Council","Two Rivers Magnet Middle School","=""2415014""","Eligible For Reduced Lunch","*"
"Capitol Region Education Council","Two Rivers Magnet Middle School","=""2415014""","Not Eligible For Lunch","*"
"Capitol Region Education Council","University of Hartford Magnet School","=""2410214""","Eligible For Free Lunch","*"
"Capitol Region Education Council","University of Hartford Magnet School","=""2410214""","Eligible For Reduced Lunch",0.0
"Capitol Region Education Council","University of Hartford Magnet School","=""2410214""","Not Eligible For Lunch",0.0
"Chaplin School District","Chaplin Elementary School","=""0240211""","Eligible For Free Lunch","*"
"Chaplin School District","Chaplin Elementary School","=""0240211""","Eligible For Reduced Lunch","*"
"Chaplin School District","Chaplin Elementary School","=""0240211""","Not Eligible For Lunch","*"
"Cheshire School District","Chapman School","=""0250111""","Eligible For Free Lunch","*"
"Cheshire School District","Chapman School","=""0250111""","Eligible For Reduced Lunch","*"
"Cheshire School District","Chapman School","=""0250111""","Not Eligible For Lunch","*"
"Cheshire School District","Cheshire High School","=""0256111""","Eligible For Free Lunch","*"
"Cheshire School District","Cheshire High School","=""0256111""","Eligible For Reduced Lunch","*"
"Cheshire School District","Cheshire High School","=""0256111""","Not Eligible For Lunch",6.5
"Cheshire School District","Dodd Middle School","=""0255111""","Eligible For Free Lunch","*"
"Cheshire School District","Dodd Middle School","=""0255111""","Eligible For Reduced Lunch","*"
"Cheshire School District","Dodd Middle School","=""0255111""","Not Eligible For Lunch",5.0
"Cheshire School District","Doolittle School","=""0250611""","Eligible For Free Lunch","*"
"Cheshire School District","Doolittle School","=""0250611""","Eligible For Reduced Lunch","*"
"Cheshire School District","Doolittle School","=""0250611""","Not Eligible For Lunch",3.0
"Cheshire School District","Highland School","=""0250411""","Eligible For Free Lunch","*"
"Cheshire School District","Highland School","=""0250411""","Eligible For Reduced Lunch","*"
"Cheshire School District","Highland School","=""0250411""","Not Eligible For Lunch",2.3
"Cheshire School District","Norton School","=""0250511""","Eligible For Free Lunch","*"
"Cheshire School District","Norton School","=""0250511""","Eligible For Reduced Lunch","*"
"Cheshire School District","Norton School","=""0250511""","Not Eligible For Lunch","*"
"Cheshire School District","Darcey School","=""0250211""","Not Eligible For Lunch",9.2
"Cheshire School District","Humiston School","=""0259011""","Not Eligible For Lunch",29.6
"Chester School District","Chester Elementary School","=""0260111""","Eligible For Free Lunch","*"
"Chester School District","Chester Elementary School","=""0260111""","Eligible For Reduced Lunch","*"
"Chester School District","Chester Elementary School","=""0260111""","Not Eligible For Lunch",5.0
"Clinton School District","Abraham Pierson School","=""0270111""","Eligible For Free Lunch","*"
"Clinton School District","Abraham Pierson School","=""0270111""","Eligible For Reduced Lunch","*"
"Clinton School District","Abraham Pierson School","=""0270111""","Not Eligible For Lunch","*"
"Clinton School District","Jared Eliot School","=""0275111""","Eligible For Free Lunch","*"
"Clinton School District","Jared Eliot School","=""0275111""","Eligible For Reduced Lunch","*"
"Clinton School District","Jared Eliot School","=""0275111""","Not Eligible For Lunch",7.2
"Clinton School District","Lewin G. Joel Jr. School","=""0270311""","Eligible For Free Lunch","*"
"Clinton School District","Lewin G. Joel Jr. School","=""0270311""","Eligible For Reduced Lunch","*"
"Clinton School District","Lewin G. Joel Jr. School","=""0270311""","Not Eligible For Lunch",5.0
"Clinton School District","The Morgan School","=""0276111""","Eligible For Free Lunch",35.9
"Clinton School District","The Morgan School","=""0276111""","Eligible For Reduced Lunch",30.0
"Clinton School District","The Morgan School","=""0276111""","Not Eligible For Lunch",19.1
"Colchester School District","Bacon Academy","=""0286111""","Eligible For Free Lunch","*"
"Colchester School District","Bacon Academy","=""0286111""","Eligible For Reduced Lunch",0.0
"Colchester School District","Bacon Academy","=""0286111""","Not Eligible For Lunch","*"
"Colchester School District","Colchester Elementary School","=""0280411""","Eligible For Free Lunch","*"
"Colchester School District","Colchester Elementary School","=""0280411""","Eligible For Reduced Lunch","*"
"Colchester School District","Colchester Elementary School","=""0280411""","Not Eligible For Lunch","*"
"Colchester School District","Jack Jackter Intermediate School","=""0280211""","Eligible For Free Lunch","*"
"Colchester School District","Jack Jackter Intermediate School","=""0280211""","Eligible For Reduced Lunch","*"
"Colchester School District","Jack Jackter Intermediate School","=""0280211""","Not Eligible For Lunch",1.1
"Colchester School District","William J. Johnston Middle School","=""0285111""","Eligible For Free Lunch","*"
"Colchester School District","William J. Johnston Middle School","=""0285111""","Eligible For Reduced Lunch","*"
"Colchester School District","William J. Johnston Middle School","=""0285111""","Not Eligible For Lunch",4.4
"Colebrook School District","Colebrook Consolidated School","=""0290111""","Eligible For Free Lunch","*"
"Colebrook School District","Colebrook Consolidated School","=""0290111""","Eligible For Reduced Lunch","*"
"Colebrook School District","Colebrook Consolidated School","=""0290111""","Not Eligible For Lunch","*"
"Columbia School District","Horace W. Porter School","=""0300111""","Eligible For Free Lunch","*"
"Columbia School District","Horace W. Porter School","=""0300111""","Eligible For Reduced Lunch","*"
"Columbia School District","Horace W. Porter School","=""0300111""","Not Eligible For Lunch",6.5
"Common Ground High School District","Common Ground High School","=""2686113""","Eligible For Free Lunch","*"
"Common Ground High School District","Common Ground High School","=""2686113""","Eligible For Reduced Lunch","*"
"Common Ground High School District","Common Ground High School","=""2686113""","Not Eligible For Lunch","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","=""9001516""","Eligible For Free Lunch",19.8
"Connecticut Technical High School System","A. I. Prince Technical High School","=""9001516""","Eligible For Reduced Lunch",12.0
"Connecticut Technical High School System","A. I. Prince Technical High School","=""9001516""","Not Eligible For Lunch",15.5
"Connecticut Technical High School System","Bullard-Havens Technical High School","=""9001116""","Eligible For Free Lunch",16.5
"Connecticut Technical High School System","Bullard-Havens Technical High School","=""9001116""","Eligible For Reduced Lunch",15.3
"Connecticut Technical High School System","Bullard-Havens Technical High School","=""9001116""","Not Eligible For Lunch",9.5
